region,period,tech,vintage,fraction,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
MB,2045,T_LDV_LTF_CNG_N,2025,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_CNG_N,2030,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_CNG_N,2030,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_CNG_N,2030,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_CNG_N,2030,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_CNG_N,2035,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_CNG_N,2035,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_CNG_N,2035,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_CNG_N,2040,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_CNG_N,2040,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_CNG_N,2045,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_EX,2005,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_EX,2010,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_EX,2010,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_EX,2015,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_EX,2015,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_EX,2015,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_EX,2020,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_EX,2020,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_EX,2020,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_EX,2020,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_EX,2023,0.9580255011680275,Accepted Light Truck cumulative survival averaged over ages 2-6.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_EX,2023,0.8326942499183758,Accepted Light Truck cumulative survival averaged over ages 7-11.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_EX,2023,0.5879123617589453,Accepted Light Truck cumulative survival averaged over ages 12-16.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_EX,2023,0.33022415389552373,Accepted Light Truck cumulative survival averaged over ages 17-21.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_DSL_N,2025,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_N,2025,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_N,2025,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_N,2025,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_DSL_N,2025,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_DSL_N,2030,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_N,2030,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_N,2030,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_DSL_N,2030,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_DSL_N,2035,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_N,2035,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_DSL_N,2035,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_DSL_N,2040,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_DSL_N,2040,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_DSL_N,2045,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_FCEV400_N,2025,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_FCEV400_N,2025,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_FCEV400_N,2025,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_FCEV400_N,2025,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_FCEV400_N,2025,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_FCEV400_N,2030,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_FCEV400_N,2030,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_FCEV400_N,2030,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_FCEV400_N,2030,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_FCEV400_N,2035,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_FCEV400_N,2035,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_FCEV400_N,2035,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_FCEV400_N,2040,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_FCEV400_N,2040,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_FCEV400_N,2045,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_EX,2005,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_EX,2010,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_EX,2010,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_EX,2015,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_EX,2015,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_EX,2015,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_EX,2020,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_EX,2020,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_EX,2020,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_EX,2020,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_EX,2023,0.9580255011680275,Accepted Light Truck cumulative survival averaged over ages 2-6.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_EX,2023,0.8326942499183758,Accepted Light Truck cumulative survival averaged over ages 7-11.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_EX,2023,0.5879123617589453,Accepted Light Truck cumulative survival averaged over ages 12-16.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_EX,2023,0.33022415389552373,Accepted Light Truck cumulative survival averaged over ages 17-21.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_EX,2005,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_EX,2010,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_EX,2010,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_EX,2015,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_EX,2015,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_EX,2015,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_EX,2020,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_EX,2020,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_EX,2020,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_EX,2020,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_EX,2023,0.9580255011680275,Accepted Light Truck cumulative survival averaged over ages 2-6.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_EX,2023,0.8326942499183758,Accepted Light Truck cumulative survival averaged over ages 7-11.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_EX,2023,0.5879123617589453,Accepted Light Truck cumulative survival averaged over ages 12-16.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_EX,2023,0.33022415389552373,Accepted Light Truck cumulative survival averaged over ages 17-21.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2025,T_LDV_LTF_GSL_HEV_N,2025,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_N,2025,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_N,2025,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_N,2025,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_GSL_HEV_N,2025,0.2284355897681063,Accepted Light Truck cumulative survival averaged over ages 20-24.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2030,T_LDV_LTF_GSL_HEV_N,2030,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_N,2030,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_N,2030,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_GSL_HEV_N,2030,0.4228921988099314,Accepted Light Truck cumulative survival averaged over ages 15-19.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2035,T_LDV_LTF_GSL_HEV_N,2035,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_N,2035,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_GSL_HEV_N,2035,0.6977910877815914,Accepted Light Truck cumulative survival averaged over ages 10-14.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2040,T_LDV_LTF_GSL_HEV_N,2040,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_GSL_HEV_N,2040,0.8964468352868359,Accepted Light Truck cumulative survival averaged over ages 5-9.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
MB,2045,T_LDV_LTF_GSL_HEV_N,2045,0.9825652033227893,Accepted Light Truck cumulative survival averaged over ages 0-4.,T09,5,5,5,5,5,lifetime-survival-curve-road-freight-light-trucks:composite:1:bb5ca28cd6d5a93a
