id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,technology
106597,on,2025,netzero,ref,ref,high,ref,yes,low,0.0,hydrogen-ready
106646,on,2025,netzero,low,ref,high,ref,yes,low,0.0,hydrogen-ready
106695,on,2025,netzero,high,ref,high,ref,yes,low,0.0,hydrogen-ready
106744,on,2025,netzero,ref,low,ref,ref,no,low,0.0,hydrogen-ready
106793,on,2025,netzero,low,low,ref,ref,no,low,0.0,hydrogen-ready
106842,on,2025,netzero,high,ref,ref,ref,no,low,0.0,hydrogen-ready
106891,on,2025,netzero,high,low,ref,ref,no,low,0.0,hydrogen-ready
106940,on,2025,netzero,ref,low,low,ref,no,low,0.0,hydrogen-ready
106989,on,2025,netzero,low,low,low,ref,no,low,0.0,hydrogen-ready
107038,on,2025,netzero,high,low,low,ref,no,low,0.0,hydrogen-ready
107087,on,2025,netzero,ref,low,high,ref,no,low,0.0,hydrogen-ready
107136,on,2025,netzero,low,low,high,ref,no,low,0.0,hydrogen-ready
107185,on,2025,netzero,high,low,high,ref,no,low,0.0,hydrogen-ready
107234,on,2025,netzero,ref,low,ref,ref,yes,low,0.0,hydrogen-ready
107283,on,2025,netzero,low,low,ref,ref,yes,low,0.0,hydrogen-ready
107332,on,2025,netzero,high,low,ref,ref,yes,low,0.0,hydrogen-ready
107381,on,2025,netzero,ref,ref,low,ref,no,low,0.0,hydrogen-ready
107430,on,2025,netzero,ref,low,low,ref,yes,low,0.0,hydrogen-ready
107479,on,2025,netzero,low,low,low,ref,yes,low,0.0,hydrogen-ready
107528,on,2025,netzero,high,low,low,ref,yes,low,0.0,hydrogen-ready
107577,on,2025,netzero,ref,low,high,ref,yes,low,0.0,hydrogen-ready
107626,on,2025,netzero,low,low,high,ref,yes,low,0.0,hydrogen-ready
107675,on,2025,netzero,high,low,high,ref,yes,low,0.0,hydrogen-ready
107724,on,2025,netzero,ref,high,ref,ref,no,low,0.0,hydrogen-ready
107773,on,2025,netzero,low,high,ref,ref,no,low,0.0,hydrogen-ready
107822,on,2025,netzero,high,high,ref,ref,no,low,0.0,hydrogen-ready
107871,on,2025,netzero,ref,high,low,ref,no,low,0.0,hydrogen-ready
107920,on,2025,netzero,low,ref,low,ref,no,low,0.0,hydrogen-ready
107969,on,2025,netzero,low,high,low,ref,no,low,0.0,hydrogen-ready
108018,on,2025,netzero,high,high,low,ref,no,low,0.0,hydrogen-ready
108067,on,2025,netzero,ref,high,high,ref,no,low,0.0,hydrogen-ready
108116,on,2025,netzero,low,high,high,ref,no,low,0.0,hydrogen-ready
108165,on,2025,netzero,high,high,high,ref,no,low,0.0,hydrogen-ready
108214,on,2025,netzero,ref,high,ref,ref,yes,low,0.0,hydrogen-ready
108263,on,2025,netzero,low,high,ref,ref,yes,low,0.0,hydrogen-ready
108312,on,2025,netzero,high,high,ref,ref,yes,low,0.0,hydrogen-ready
108361,on,2025,netzero,ref,high,low,ref,yes,low,0.0,hydrogen-ready
108410,on,2025,netzero,low,high,low,ref,yes,low,0.0,hydrogen-ready
108459,on,2025,netzero,high,ref,low,ref,no,low,0.0,hydrogen-ready
108508,on,2025,netzero,high,high,low,ref,yes,low,0.0,hydrogen-ready
108557,on,2025,netzero,ref,high,high,ref,yes,low,0.0,hydrogen-ready
108606,on,2025,netzero,low,high,high,ref,yes,low,0.0,hydrogen-ready
108655,on,2025,netzero,high,high,high,ref,yes,low,0.0,hydrogen-ready
108704,on,2025,netzero,ref,ref,ref,low,no,low,0.0,hydrogen-ready
108753,on,2025,netzero,low,ref,ref,low,no,low,0.0,hydrogen-ready
108802,on,2025,netzero,high,ref,ref,low,no,low,0.0,hydrogen-ready
108851,on,2025,netzero,ref,ref,low,low,no,low,0.0,hydrogen-ready
108900,on,2025,netzero,low,ref,low,low,no,low,0.0,hydrogen-ready
108949,on,2025,netzero,high,ref,low,low,no,low,0.0,hydrogen-ready
108998,on,2025,netzero,ref,ref,high,ref,no,low,0.0,hydrogen-ready
109047,on,2025,netzero,ref,ref,high,low,no,low,0.0,hydrogen-ready
109096,on,2025,netzero,low,ref,high,low,no,low,0.0,hydrogen-ready
109145,on,2025,netzero,high,ref,high,low,no,low,0.0,hydrogen-ready
109194,on,2025,netzero,ref,ref,ref,low,yes,low,0.0,hydrogen-ready
109243,on,2025,netzero,low,ref,ref,low,yes,low,0.0,hydrogen-ready
109292,on,2025,netzero,high,ref,ref,low,yes,low,0.0,hydrogen-ready
109341,on,2025,netzero,ref,ref,low,low,yes,low,0.0,hydrogen-ready
109390,on,2025,netzero,low,ref,low,low,yes,low,0.0,hydrogen-ready
109439,on,2025,netzero,high,ref,low,low,yes,low,0.0,hydrogen-ready
109488,on,2025,netzero,ref,ref,high,low,yes,low,0.0,hydrogen-ready
109537,on,2025,netzero,low,ref,high,ref,no,low,0.0,hydrogen-ready
109586,on,2025,netzero,low,ref,high,low,yes,low,0.0,hydrogen-ready
109635,on,2025,netzero,high,ref,high,low,yes,low,0.0,hydrogen-ready
109684,on,2025,netzero,ref,low,ref,low,no,low,0.0,hydrogen-ready
109733,on,2025,netzero,low,low,ref,low,no,low,0.0,hydrogen-ready
109782,on,2025,netzero,high,low,ref,low,no,low,0.0,hydrogen-ready
109831,on,2025,netzero,ref,low,low,low,no,low,0.0,hydrogen-ready
109880,on,2025,netzero,low,low,low,low,no,low,0.0,hydrogen-ready
109929,on,2025,netzero,high,low,low,low,no,low,0.0,hydrogen-ready
109978,on,2025,netzero,ref,low,high,low,no,low,0.0,hydrogen-ready
110027,on,2025,netzero,low,low,high,low,no,low,0.0,hydrogen-ready
110076,on,2025,netzero,high,ref,high,ref,no,low,0.0,hydrogen-ready
110125,on,2025,netzero,high,low,high,low,no,low,0.0,hydrogen-ready
110174,on,2025,netzero,ref,low,ref,low,yes,low,0.0,hydrogen-ready
110223,on,2025,netzero,low,low,ref,low,yes,low,0.0,hydrogen-ready
110272,on,2025,netzero,high,low,ref,low,yes,low,0.0,hydrogen-ready
110321,on,2025,netzero,ref,low,low,low,yes,low,0.0,hydrogen-ready
110370,on,2025,netzero,low,low,low,low,yes,low,0.0,hydrogen-ready
110419,on,2025,netzero,high,low,low,low,yes,low,0.0,hydrogen-ready
110468,on,2025,netzero,ref,low,high,low,yes,low,0.0,hydrogen-ready
110517,on,2025,netzero,low,low,high,low,yes,low,0.0,hydrogen-ready
110566,on,2025,netzero,high,low,high,low,yes,low,0.0,hydrogen-ready
110615,on,2025,netzero,ref,ref,ref,ref,yes,low,0.0,hydrogen-ready
110664,on,2025,netzero,ref,high,ref,low,no,low,0.0,hydrogen-ready
110713,on,2025,netzero,low,high,ref,low,no,low,0.0,hydrogen-ready
110762,on,2025,netzero,high,high,ref,low,no,low,0.0,hydrogen-ready
110811,on,2025,netzero,ref,high,low,low,no,low,0.0,hydrogen-ready
110860,on,2025,netzero,low,high,low,low,no,low,0.0,hydrogen-ready
110909,on,2025,netzero,high,high,low,low,no,low,0.0,hydrogen-ready
110958,on,2025,netzero,ref,high,high,low,no,low,0.0,hydrogen-ready
111007,on,2025,netzero,low,high,high,low,no,low,0.0,hydrogen-ready
111056,on,2025,netzero,high,high,high,low,no,low,0.0,hydrogen-ready
111105,on,2025,netzero,ref,high,ref,low,yes,low,0.0,hydrogen-ready
21191,on,2030,legislated,ref,ref,ref,ref,no,high,6.858938321,hydrogen-ready
21240,on,2030,legislated,low,ref,ref,ref,no,high,6.842244139,hydrogen-ready
21289,on,2030,legislated,low,ref,ref,ref,yes,high,6.842244139,hydrogen-ready
21338,on,2030,legislated,low,high,ref,low,yes,high,6.779639171,hydrogen-ready
21387,on,2030,legislated,high,high,ref,low,yes,high,6.743828578,hydrogen-ready
21436,on,2030,legislated,ref,high,low,low,yes,high,6.837220361,hydrogen-ready
21485,on,2030,legislated,low,high,low,low,yes,high,6.777652049,hydrogen-ready
21534,on,2030,legislated,high,high,low,low,yes,high,6.741591004,hydrogen-ready
21583,on,2030,legislated,ref,high,high,low,yes,high,6.838354784,hydrogen-ready
21632,on,2030,legislated,low,high,high,low,yes,high,6.779520416,hydrogen-ready
21681,on,2030,legislated,high,high,high,low,yes,high,6.742493501,hydrogen-ready
21730,on,2030,legislated,high,ref,ref,ref,yes,high,6.763443853,hydrogen-ready
21779,on,2030,legislated,ref,ref,low,ref,yes,high,6.857600947,hydrogen-ready
21828,on,2030,legislated,low,ref,low,ref,yes,high,6.840786394,hydrogen-ready
21877,on,2030,legislated,high,ref,low,ref,yes,high,6.762392539,hydrogen-ready
21926,on,2030,legislated,ref,ref,high,ref,yes,high,6.859046561,hydrogen-ready
21975,on,2030,legislated,low,ref,high,ref,yes,high,6.842043609,hydrogen-ready
22024,on,2030,legislated,high,ref,high,ref,yes,high,6.763525645,hydrogen-ready
22073,on,2030,legislated,ref,low,ref,ref,no,high,6.86618405,hydrogen-ready
22122,on,2030,legislated,low,low,ref,ref,no,high,6.846600802,hydrogen-ready
22171,on,2030,legislated,high,ref,ref,ref,no,high,6.763443853,hydrogen-ready
22220,on,2030,legislated,high,low,ref,ref,no,high,6.776238901,hydrogen-ready
22269,on,2030,legislated,ref,low,low,ref,no,high,6.864748575,hydrogen-ready
22318,on,2030,legislated,low,low,low,ref,no,high,6.845607767,hydrogen-ready
22367,on,2030,legislated,high,low,low,ref,no,high,6.774607856,hydrogen-ready
22416,on,2030,legislated,ref,low,high,ref,no,high,6.866298364,hydrogen-ready
22465,on,2030,legislated,low,low,high,ref,no,high,6.846778935,hydrogen-ready
22514,on,2030,legislated,high,low,high,ref,no,high,6.775504027,hydrogen-ready
22563,on,2030,legislated,ref,low,ref,ref,yes,high,6.86618405,hydrogen-ready
22612,on,2030,legislated,low,low,ref,ref,yes,high,6.846600802,hydrogen-ready
22661,on,2030,legislated,high,low,ref,ref,yes,high,6.776238901,hydrogen-ready
22710,on,2030,legislated,ref,ref,low,ref,no,high,6.857600947,hydrogen-ready
22759,on,2030,legislated,ref,low,low,ref,yes,high,6.864748575,hydrogen-ready
22808,on,2030,legislated,low,low,low,ref,yes,high,6.845607767,hydrogen-ready
22857,on,2030,legislated,high,low,low,ref,yes,high,6.774607856,hydrogen-ready
22906,on,2030,legislated,ref,low,high,ref,yes,high,6.866298364,hydrogen-ready
22955,on,2030,legislated,low,low,high,ref,yes,high,6.846778935,hydrogen-ready
23004,on,2030,legislated,high,low,high,ref,yes,high,6.775504027,hydrogen-ready
23053,on,2030,legislated,ref,high,ref,ref,no,high,6.859133624,hydrogen-ready
23102,on,2030,legislated,low,high,ref,ref,no,high,6.846535372,hydrogen-ready
23151,on,2030,legislated,high,high,ref,ref,no,high,6.763972827,hydrogen-ready
23200,on,2030,legislated,ref,high,low,ref,no,high,6.857945943,hydrogen-ready
23249,on,2030,legislated,low,ref,low,ref,no,high,6.840786394,hydrogen-ready
23298,on,2030,legislated,low,high,low,ref,no,high,6.843077001,hydrogen-ready
23347,on,2030,legislated,high,high,low,ref,no,high,6.763185855,hydrogen-ready
23396,on,2030,legislated,ref,high,high,ref,no,high,6.859274236,hydrogen-ready
23445,on,2030,legislated,low,high,high,ref,no,high,6.844236885,hydrogen-ready
23494,on,2030,legislated,high,high,high,ref,no,high,6.764044884,hydrogen-ready
23543,on,2030,legislated,ref,high,ref,ref,yes,high,6.859133624,hydrogen-ready
23592,on,2030,legislated,low,high,ref,ref,yes,high,6.846535372,hydrogen-ready
23641,on,2030,legislated,high,high,ref,ref,yes,high,6.763972827,hydrogen-ready
23690,on,2030,legislated,ref,high,low,ref,yes,high,6.857945943,hydrogen-ready
23739,on,2030,legislated,low,high,low,ref,yes,high,6.843077001,hydrogen-ready
23788,on,2030,legislated,high,ref,low,ref,no,high,6.762392539,hydrogen-ready
23837,on,2030,legislated,high,high,low,ref,yes,high,6.763185855,hydrogen-ready
23886,on,2030,legislated,ref,high,high,ref,yes,high,6.859274236,hydrogen-ready
23935,on,2030,legislated,low,high,high,ref,yes,high,6.844236885,hydrogen-ready
23984,on,2030,legislated,high,high,high,ref,yes,high,6.764044884,hydrogen-ready
24033,on,2030,legislated,ref,ref,ref,low,no,high,6.835385323,hydrogen-ready
24082,on,2030,legislated,low,ref,ref,low,no,high,6.778915858,hydrogen-ready
24131,on,2030,legislated,high,ref,ref,low,no,high,6.747083284,hydrogen-ready
24180,on,2030,legislated,ref,ref,low,low,no,high,6.834093459,hydrogen-ready
24229,on,2030,legislated,low,ref,low,low,no,high,6.776600124,hydrogen-ready
24278,on,2030,legislated,high,ref,low,low,no,high,6.744309026,hydrogen-ready
24327,on,2030,legislated,ref,ref,high,ref,no,high,6.859046561,hydrogen-ready
24376,on,2030,legislated,ref,ref,high,low,no,high,6.835518453,hydrogen-ready
24425,on,2030,legislated,low,ref,high,low,no,high,6.778782409,hydrogen-ready
24474,on,2030,legislated,high,ref,high,low,no,high,6.745733207,hydrogen-ready
24523,on,2030,legislated,ref,ref,ref,low,yes,high,6.835385323,hydrogen-ready
24572,on,2030,legislated,low,ref,ref,low,yes,high,6.778915858,hydrogen-ready
24621,on,2030,legislated,high,ref,ref,low,yes,high,6.747083284,hydrogen-ready
24670,on,2030,legislated,ref,ref,low,low,yes,high,6.834093459,hydrogen-ready
24719,on,2030,legislated,low,ref,low,low,yes,high,6.776600124,hydrogen-ready
24768,on,2030,legislated,high,ref,low,low,yes,high,6.744309026,hydrogen-ready
24817,on,2030,legislated,ref,ref,high,low,yes,high,6.835518453,hydrogen-ready
24866,on,2030,legislated,low,ref,high,ref,no,high,6.842043609,hydrogen-ready
24915,on,2030,legislated,low,ref,high,low,yes,high,6.778782409,hydrogen-ready
24964,on,2030,legislated,high,ref,high,low,yes,high,6.745733207,hydrogen-ready
25013,on,2030,legislated,ref,low,ref,low,no,high,6.83711386,hydrogen-ready
25062,on,2030,legislated,low,low,ref,low,no,high,6.777388325,hydrogen-ready
25111,on,2030,legislated,high,low,ref,low,no,high,6.747069233,hydrogen-ready
25160,on,2030,legislated,ref,low,low,low,no,high,6.837500989,hydrogen-ready
25209,on,2030,legislated,low,low,low,low,no,high,6.776051709,hydrogen-ready
25258,on,2030,legislated,high,low,low,low,no,high,6.74544221,hydrogen-ready
25307,on,2030,legislated,ref,low,high,low,no,high,6.837905753,hydrogen-ready
25356,on,2030,legislated,low,low,high,low,no,high,6.77755306,hydrogen-ready
25405,on,2030,legislated,high,ref,high,ref,no,high,6.763525645,hydrogen-ready
25454,on,2030,legislated,high,low,high,low,no,high,6.749844319,hydrogen-ready
25503,on,2030,legislated,ref,low,ref,low,yes,high,6.83711386,hydrogen-ready
25552,on,2030,legislated,low,low,ref,low,yes,high,6.777388325,hydrogen-ready
25601,on,2030,legislated,high,low,ref,low,yes,high,6.747069233,hydrogen-ready
25650,on,2030,legislated,ref,low,low,low,yes,high,6.837500989,hydrogen-ready
25699,on,2030,legislated,low,low,low,low,yes,high,6.776051709,hydrogen-ready
25748,on,2030,legislated,high,low,low,low,yes,high,6.74544221,hydrogen-ready
25797,on,2030,legislated,ref,low,high,low,yes,high,6.837905753,hydrogen-ready
25846,on,2030,legislated,low,low,high,low,yes,high,6.77755306,hydrogen-ready
25895,on,2030,legislated,high,low,high,low,yes,high,6.749844319,hydrogen-ready
25944,on,2030,legislated,ref,ref,ref,ref,yes,high,6.858938321,hydrogen-ready
25993,on,2030,legislated,ref,high,ref,low,no,high,6.837878322,hydrogen-ready
26042,on,2030,legislated,low,high,ref,low,no,high,6.779639171,hydrogen-ready
26091,on,2030,legislated,high,high,ref,low,no,high,6.743828578,hydrogen-ready
26140,on,2030,legislated,ref,high,low,low,no,high,6.837220361,hydrogen-ready
26189,on,2030,legislated,low,high,low,low,no,high,6.777652049,hydrogen-ready
26238,on,2030,legislated,high,high,low,low,no,high,6.741591004,hydrogen-ready
26287,on,2030,legislated,ref,high,high,low,no,high,6.838354784,hydrogen-ready
26336,on,2030,legislated,low,high,high,low,no,high,6.779520416,hydrogen-ready
26385,on,2030,legislated,high,high,high,low,no,high,6.742493501,hydrogen-ready
26434,on,2030,legislated,ref,high,ref,low,yes,high,6.837878322,hydrogen-ready
63527,on,2030,netzero,ref,ref,ref,ref,no,high,5.350130539,hydrogen-ready
63576,on,2030,netzero,low,ref,ref,ref,no,high,5.431022161,hydrogen-ready
63625,on,2030,netzero,low,ref,ref,ref,yes,high,5.431102498,hydrogen-ready
63674,on,2030,netzero,low,high,ref,low,yes,high,6.375114828,hydrogen-ready
63723,on,2030,netzero,high,high,ref,low,yes,high,6.238762774,hydrogen-ready
63772,on,2030,netzero,ref,high,low,low,yes,high,6.328545305,hydrogen-ready
63821,on,2030,netzero,low,high,low,low,yes,high,6.373659035,hydrogen-ready
63870,on,2030,netzero,high,high,low,low,yes,high,6.238629864,hydrogen-ready
63919,on,2030,netzero,ref,high,high,low,yes,high,6.329449563,hydrogen-ready
63968,on,2030,netzero,low,high,high,low,yes,high,6.37458517,hydrogen-ready
64017,on,2030,netzero,high,high,high,low,yes,high,6.238412544,hydrogen-ready
64066,on,2030,netzero,high,ref,ref,ref,yes,high,5.13502109,hydrogen-ready
64115,on,2030,netzero,ref,ref,low,ref,yes,high,5.352820709,hydrogen-ready
64164,on,2030,netzero,low,ref,low,ref,yes,high,5.431464014,hydrogen-ready
64213,on,2030,netzero,high,ref,low,ref,yes,high,5.13686038,hydrogen-ready
64262,on,2030,netzero,ref,ref,high,ref,yes,high,5.350033004,hydrogen-ready
64311,on,2030,netzero,low,ref,high,ref,yes,high,5.43142968,hydrogen-ready
64360,on,2030,netzero,high,ref,high,ref,yes,high,5.135155667,hydrogen-ready
64409,on,2030,netzero,ref,low,ref,ref,no,high,5.43475548,hydrogen-ready
64458,on,2030,netzero,low,low,ref,ref,no,high,5.542483647,hydrogen-ready
64507,on,2030,netzero,high,ref,ref,ref,no,high,5.13546607,hydrogen-ready
64556,on,2030,netzero,high,low,ref,ref,no,high,5.26663721,hydrogen-ready
64605,on,2030,netzero,ref,low,low,ref,no,high,5.435760999,hydrogen-ready
64654,on,2030,netzero,low,low,low,ref,no,high,5.543781265,hydrogen-ready
64703,on,2030,netzero,high,low,low,ref,no,high,5.269760845,hydrogen-ready
64752,on,2030,netzero,ref,low,high,ref,no,high,5.432040551,hydrogen-ready
64801,on,2030,netzero,low,low,high,ref,no,high,5.540363322,hydrogen-ready
64850,on,2030,netzero,high,low,high,ref,no,high,5.266175433,hydrogen-ready
64899,on,2030,netzero,ref,low,ref,ref,yes,high,5.432785653,hydrogen-ready
64948,on,2030,netzero,low,low,ref,ref,yes,high,5.542551659,hydrogen-ready
64997,on,2030,netzero,high,low,ref,ref,yes,high,5.267706612,hydrogen-ready
65046,on,2030,netzero,ref,ref,low,ref,no,high,5.35203419,hydrogen-ready
65095,on,2030,netzero,ref,low,low,ref,yes,high,5.436000987,hydrogen-ready
65144,on,2030,netzero,low,low,low,ref,yes,high,5.544095114,hydrogen-ready
65193,on,2030,netzero,high,low,low,ref,yes,high,5.269613186,hydrogen-ready
65242,on,2030,netzero,ref,low,high,ref,yes,high,5.433883905,hydrogen-ready
65291,on,2030,netzero,low,low,high,ref,yes,high,5.540263526,hydrogen-ready
65340,on,2030,netzero,high,low,high,ref,yes,high,5.267078344,hydrogen-ready
65389,on,2030,netzero,ref,high,ref,ref,no,high,5.276911614,hydrogen-ready
65438,on,2030,netzero,low,high,ref,ref,no,high,5.397191647,hydrogen-ready
65487,on,2030,netzero,high,high,ref,ref,no,high,5.103565256,hydrogen-ready
65536,on,2030,netzero,ref,high,low,ref,no,high,5.281757369,hydrogen-ready
65585,on,2030,netzero,low,ref,low,ref,no,high,5.431176512,hydrogen-ready
65634,on,2030,netzero,low,high,low,ref,no,high,5.39943441,hydrogen-ready
65683,on,2030,netzero,high,high,low,ref,no,high,5.104676531,hydrogen-ready
65732,on,2030,netzero,ref,high,high,ref,no,high,5.276204828,hydrogen-ready
65781,on,2030,netzero,low,high,high,ref,no,high,5.396706362,hydrogen-ready
65830,on,2030,netzero,high,high,high,ref,no,high,5.102983899,hydrogen-ready
65879,on,2030,netzero,ref,high,ref,ref,yes,high,5.276683404,hydrogen-ready
65928,on,2030,netzero,low,high,ref,ref,yes,high,5.397221761,hydrogen-ready
65977,on,2030,netzero,high,high,ref,ref,yes,high,5.102793451,hydrogen-ready
66026,on,2030,netzero,ref,high,low,ref,yes,high,5.28052364,hydrogen-ready
66075,on,2030,netzero,low,high,low,ref,yes,high,5.398663175,hydrogen-ready
66124,on,2030,netzero,high,ref,low,ref,no,high,5.136543703,hydrogen-ready
66173,on,2030,netzero,high,high,low,ref,yes,high,5.105704767,hydrogen-ready
66222,on,2030,netzero,ref,high,high,ref,yes,high,5.276209033,hydrogen-ready
66271,on,2030,netzero,low,high,high,ref,yes,high,5.397297087,hydrogen-ready
66320,on,2030,netzero,high,high,high,ref,yes,high,5.103042096,hydrogen-ready
66369,on,2030,netzero,ref,ref,ref,low,no,high,6.370947964,hydrogen-ready
66418,on,2030,netzero,low,ref,ref,low,no,high,6.45667137,hydrogen-ready
66467,on,2030,netzero,high,ref,ref,low,no,high,6.311839299,hydrogen-ready
66516,on,2030,netzero,ref,ref,low,low,no,high,6.375703808,hydrogen-ready
66565,on,2030,netzero,low,ref,low,low,no,high,6.45627975,hydrogen-ready
66614,on,2030,netzero,high,ref,low,low,no,high,6.310801236,hydrogen-ready
66663,on,2030,netzero,ref,ref,high,ref,no,high,5.349424579,hydrogen-ready
66712,on,2030,netzero,ref,ref,high,low,no,high,6.371522795,hydrogen-ready
66761,on,2030,netzero,low,ref,high,low,no,high,6.456228288,hydrogen-ready
66810,on,2030,netzero,high,ref,high,low,no,high,6.311276852,hydrogen-ready
66859,on,2030,netzero,ref,ref,ref,low,yes,high,6.371465326,hydrogen-ready
66908,on,2030,netzero,low,ref,ref,low,yes,high,6.456653954,hydrogen-ready
66957,on,2030,netzero,high,ref,ref,low,yes,high,6.311943885,hydrogen-ready
67006,on,2030,netzero,ref,ref,low,low,yes,high,6.373094374,hydrogen-ready
67055,on,2030,netzero,low,ref,low,low,yes,high,6.455694954,hydrogen-ready
67104,on,2030,netzero,high,ref,low,low,yes,high,6.312595555,hydrogen-ready
67153,on,2030,netzero,ref,ref,high,low,yes,high,6.371290508,hydrogen-ready
67202,on,2030,netzero,low,ref,high,ref,no,high,5.431371618,hydrogen-ready
67251,on,2030,netzero,low,ref,high,low,yes,high,6.454674505,hydrogen-ready
67300,on,2030,netzero,high,ref,high,low,yes,high,6.305467867,hydrogen-ready
67349,on,2030,netzero,ref,low,ref,low,no,high,6.470245426,hydrogen-ready
67398,on,2030,netzero,low,low,ref,low,no,high,6.544595601,hydrogen-ready
67447,on,2030,netzero,high,low,ref,low,no,high,6.391241439,hydrogen-ready
67496,on,2030,netzero,ref,low,low,low,no,high,6.475037841,hydrogen-ready
67545,on,2030,netzero,low,low,low,low,no,high,6.548249277,hydrogen-ready
67594,on,2030,netzero,high,low,low,low,no,high,6.392842352,hydrogen-ready
67643,on,2030,netzero,ref,low,high,low,no,high,6.470624313,hydrogen-ready
67692,on,2030,netzero,low,low,high,low,no,high,6.543082967,hydrogen-ready
