id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,prod_type
5739,on,2040,legislated,low,high,high,ref,no,high,0.0,electrolysis
5751,on,2040,legislated,high,high,high,ref,no,high,0.0,electrolysis
5763,on,2040,legislated,ref,high,ref,ref,yes,high,0.0,electrolysis
5775,on,2040,legislated,low,high,ref,ref,yes,high,0.0,electrolysis
5787,on,2040,legislated,high,high,ref,ref,yes,high,0.0,electrolysis
5799,on,2040,legislated,ref,high,low,ref,yes,high,0.0,electrolysis
5811,on,2040,legislated,low,high,low,ref,yes,high,0.0,electrolysis
5823,on,2040,legislated,high,ref,low,ref,no,high,0.0,electrolysis
5835,on,2040,legislated,high,high,low,ref,yes,high,0.0,electrolysis
5847,on,2040,legislated,ref,high,high,ref,yes,high,0.0,electrolysis
5859,on,2040,legislated,low,high,high,ref,yes,high,0.0,electrolysis
5871,on,2040,legislated,high,high,high,ref,yes,high,0.0,electrolysis
5883,on,2040,legislated,ref,ref,ref,low,no,high,0.0,electrolysis
5895,on,2040,legislated,low,ref,ref,low,no,high,0.0,electrolysis
5907,on,2040,legislated,high,ref,ref,low,no,high,0.0,electrolysis
5919,on,2040,legislated,ref,ref,low,low,no,high,0.0,electrolysis
5931,on,2040,legislated,low,ref,low,low,no,high,0.0,electrolysis
5943,on,2040,legislated,high,ref,low,low,no,high,0.0,electrolysis
5955,on,2040,legislated,ref,ref,high,ref,no,high,0.0,electrolysis
5967,on,2040,legislated,ref,ref,high,low,no,high,0.0,electrolysis
5979,on,2040,legislated,low,ref,high,low,no,high,0.0,electrolysis
5991,on,2040,legislated,high,ref,high,low,no,high,0.0,electrolysis
6003,on,2040,legislated,ref,ref,ref,low,yes,high,0.0,electrolysis
6015,on,2040,legislated,low,ref,ref,low,yes,high,0.0,electrolysis
6027,on,2040,legislated,high,ref,ref,low,yes,high,0.0,electrolysis
6039,on,2040,legislated,ref,ref,low,low,yes,high,0.0,electrolysis
6051,on,2040,legislated,low,ref,low,low,yes,high,0.0,electrolysis
6063,on,2040,legislated,high,ref,low,low,yes,high,0.0,electrolysis
6075,on,2040,legislated,ref,ref,high,low,yes,high,0.0,electrolysis
6087,on,2040,legislated,low,ref,high,ref,no,high,0.0,electrolysis
6099,on,2040,legislated,low,ref,high,low,yes,high,0.0,electrolysis
6111,on,2040,legislated,high,ref,high,low,yes,high,0.0,electrolysis
6123,on,2040,legislated,ref,low,ref,low,no,high,0.0,electrolysis
6135,on,2040,legislated,low,low,ref,low,no,high,0.0,electrolysis
6147,on,2040,legislated,high,low,ref,low,no,high,0.0,electrolysis
6159,on,2040,legislated,ref,low,low,low,no,high,0.0,electrolysis
6171,on,2040,legislated,low,low,low,low,no,high,0.0,electrolysis
6183,on,2040,legislated,high,low,low,low,no,high,0.0,electrolysis
6195,on,2040,legislated,ref,low,high,low,no,high,0.0,electrolysis
6207,on,2040,legislated,low,low,high,low,no,high,0.0,electrolysis
6219,on,2040,legislated,high,ref,high,ref,no,high,0.0,electrolysis
6231,on,2040,legislated,high,low,high,low,no,high,0.0,electrolysis
6243,on,2040,legislated,ref,low,ref,low,yes,high,0.0,electrolysis
6255,on,2040,legislated,low,low,ref,low,yes,high,0.0,electrolysis
6267,on,2040,legislated,high,low,ref,low,yes,high,0.0,electrolysis
6279,on,2040,legislated,ref,low,low,low,yes,high,0.0,electrolysis
6291,on,2040,legislated,low,low,low,low,yes,high,0.0,electrolysis
6303,on,2040,legislated,high,low,low,low,yes,high,0.0,electrolysis
6315,on,2040,legislated,ref,low,high,low,yes,high,0.0,electrolysis
6327,on,2040,legislated,low,low,high,low,yes,high,0.0,electrolysis
6339,on,2040,legislated,high,low,high,low,yes,high,0.0,electrolysis
6351,on,2040,legislated,ref,ref,ref,ref,yes,high,0.0,electrolysis
6363,on,2040,legislated,ref,high,ref,low,no,high,0.0,electrolysis
6375,on,2040,legislated,low,high,ref,low,no,high,0.0,electrolysis
6387,on,2040,legislated,high,high,ref,low,no,high,0.0,electrolysis
6399,on,2040,legislated,ref,high,low,low,no,high,0.0,electrolysis
6411,on,2040,legislated,low,high,low,low,no,high,0.0,electrolysis
6423,on,2040,legislated,high,high,low,low,no,high,0.0,electrolysis
6435,on,2040,legislated,ref,high,high,low,no,high,0.0,electrolysis
6447,on,2040,legislated,low,high,high,low,no,high,0.0,electrolysis
6459,on,2040,legislated,high,high,high,low,no,high,0.0,electrolysis
6471,on,2040,legislated,ref,high,ref,low,yes,high,0.0,electrolysis
15555,on,2040,netzero,ref,ref,ref,ref,no,high,0.0,electrolysis
15567,on,2040,netzero,low,ref,ref,ref,no,high,0.0,electrolysis
15579,on,2040,netzero,low,ref,ref,ref,yes,high,0.0,electrolysis
15591,on,2040,netzero,low,high,ref,low,yes,high,0.0,electrolysis
15603,on,2040,netzero,high,high,ref,low,yes,high,0.0,electrolysis
15615,on,2040,netzero,ref,high,low,low,yes,high,0.0,electrolysis
15627,on,2040,netzero,low,high,low,low,yes,high,0.0,electrolysis
15639,on,2040,netzero,high,high,low,low,yes,high,0.0,electrolysis
15651,on,2040,netzero,ref,high,high,low,yes,high,0.0,electrolysis
15663,on,2040,netzero,low,high,high,low,yes,high,0.0,electrolysis
15675,on,2040,netzero,high,high,high,low,yes,high,0.0,electrolysis
15687,on,2040,netzero,high,ref,ref,ref,yes,high,0.0,electrolysis
15699,on,2040,netzero,ref,ref,low,ref,yes,high,0.0,electrolysis
15711,on,2040,netzero,low,ref,low,ref,yes,high,0.0,electrolysis
15723,on,2040,netzero,high,ref,low,ref,yes,high,0.0,electrolysis
15735,on,2040,netzero,ref,ref,high,ref,yes,high,0.0,electrolysis
15747,on,2040,netzero,low,ref,high,ref,yes,high,0.0,electrolysis
15759,on,2040,netzero,high,ref,high,ref,yes,high,0.0,electrolysis
15771,on,2040,netzero,ref,low,ref,ref,no,high,0.0,electrolysis
15783,on,2040,netzero,low,low,ref,ref,no,high,0.0,electrolysis
15795,on,2040,netzero,high,ref,ref,ref,no,high,0.0,electrolysis
15807,on,2040,netzero,high,low,ref,ref,no,high,0.0,electrolysis
15819,on,2040,netzero,ref,low,low,ref,no,high,0.0,electrolysis
15831,on,2040,netzero,low,low,low,ref,no,high,0.0,electrolysis
15843,on,2040,netzero,high,low,low,ref,no,high,0.0,electrolysis
15855,on,2040,netzero,ref,low,high,ref,no,high,0.0,electrolysis
15867,on,2040,netzero,low,low,high,ref,no,high,0.0,electrolysis
15879,on,2040,netzero,high,low,high,ref,no,high,0.0,electrolysis
15891,on,2040,netzero,ref,low,ref,ref,yes,high,0.0,electrolysis
15903,on,2040,netzero,low,low,ref,ref,yes,high,0.0,electrolysis
15915,on,2040,netzero,high,low,ref,ref,yes,high,0.0,electrolysis
15927,on,2040,netzero,ref,ref,low,ref,no,high,0.0,electrolysis
15939,on,2040,netzero,ref,low,low,ref,yes,high,0.0,electrolysis
15951,on,2040,netzero,low,low,low,ref,yes,high,0.0,electrolysis
15963,on,2040,netzero,high,low,low,ref,yes,high,0.0,electrolysis
15975,on,2040,netzero,ref,low,high,ref,yes,high,0.0,electrolysis
15987,on,2040,netzero,low,low,high,ref,yes,high,0.0,electrolysis
15999,on,2040,netzero,high,low,high,ref,yes,high,0.0,electrolysis
16011,on,2040,netzero,ref,high,ref,ref,no,high,0.0,electrolysis
16023,on,2040,netzero,low,high,ref,ref,no,high,0.0,electrolysis
16035,on,2040,netzero,high,high,ref,ref,no,high,0.0,electrolysis
16047,on,2040,netzero,ref,high,low,ref,no,high,0.0,electrolysis
16059,on,2040,netzero,low,ref,low,ref,no,high,0.0,electrolysis
16071,on,2040,netzero,low,high,low,ref,no,high,0.0,electrolysis
16083,on,2040,netzero,high,high,low,ref,no,high,0.0,electrolysis
16095,on,2040,netzero,ref,high,high,ref,no,high,0.0,electrolysis
16107,on,2040,netzero,low,high,high,ref,no,high,0.0,electrolysis
16119,on,2040,netzero,high,high,high,ref,no,high,0.0,electrolysis
16131,on,2040,netzero,ref,high,ref,ref,yes,high,0.0,electrolysis
16143,on,2040,netzero,low,high,ref,ref,yes,high,0.0,electrolysis
16155,on,2040,netzero,high,high,ref,ref,yes,high,0.0,electrolysis
16167,on,2040,netzero,ref,high,low,ref,yes,high,0.0,electrolysis
16179,on,2040,netzero,low,high,low,ref,yes,high,0.0,electrolysis
16191,on,2040,netzero,high,ref,low,ref,no,high,0.0,electrolysis
16203,on,2040,netzero,high,high,low,ref,yes,high,0.0,electrolysis
16215,on,2040,netzero,ref,high,high,ref,yes,high,0.0,electrolysis
16227,on,2040,netzero,low,high,high,ref,yes,high,0.0,electrolysis
16239,on,2040,netzero,high,high,high,ref,yes,high,0.0,electrolysis
16251,on,2040,netzero,ref,ref,ref,low,no,high,0.0,electrolysis
16263,on,2040,netzero,low,ref,ref,low,no,high,0.0,electrolysis
16275,on,2040,netzero,high,ref,ref,low,no,high,0.0,electrolysis
16287,on,2040,netzero,ref,ref,low,low,no,high,0.0,electrolysis
16299,on,2040,netzero,low,ref,low,low,no,high,0.0,electrolysis
16311,on,2040,netzero,high,ref,low,low,no,high,0.0,electrolysis
16323,on,2040,netzero,ref,ref,high,ref,no,high,0.0,electrolysis
16335,on,2040,netzero,ref,ref,high,low,no,high,0.0,electrolysis
16347,on,2040,netzero,low,ref,high,low,no,high,0.0,electrolysis
16359,on,2040,netzero,high,ref,high,low,no,high,0.0,electrolysis
16371,on,2040,netzero,ref,ref,ref,low,yes,high,0.0,electrolysis
16383,on,2040,netzero,low,ref,ref,low,yes,high,0.0,electrolysis
16395,on,2040,netzero,high,ref,ref,low,yes,high,0.0,electrolysis
16407,on,2040,netzero,ref,ref,low,low,yes,high,0.0,electrolysis
16419,on,2040,netzero,low,ref,low,low,yes,high,0.0,electrolysis
16431,on,2040,netzero,high,ref,low,low,yes,high,0.0,electrolysis
16443,on,2040,netzero,ref,ref,high,low,yes,high,0.0,electrolysis
16455,on,2040,netzero,low,ref,high,ref,no,high,0.0,electrolysis
16467,on,2040,netzero,low,ref,high,low,yes,high,0.0,electrolysis
16479,on,2040,netzero,high,ref,high,low,yes,high,0.0,electrolysis
16491,on,2040,netzero,ref,low,ref,low,no,high,0.0,electrolysis
16503,on,2040,netzero,low,low,ref,low,no,high,0.0,electrolysis
16515,on,2040,netzero,high,low,ref,low,no,high,0.0,electrolysis
16527,on,2040,netzero,ref,low,low,low,no,high,0.0,electrolysis
16539,on,2040,netzero,low,low,low,low,no,high,0.0,electrolysis
16551,on,2040,netzero,high,low,low,low,no,high,0.0,electrolysis
16563,on,2040,netzero,ref,low,high,low,no,high,0.0,electrolysis
16575,on,2040,netzero,low,low,high,low,no,high,0.0,electrolysis
16587,on,2040,netzero,high,ref,high,ref,no,high,0.0,electrolysis
16599,on,2040,netzero,high,low,high,low,no,high,0.0,electrolysis
16611,on,2040,netzero,ref,low,ref,low,yes,high,0.0,electrolysis
16623,on,2040,netzero,low,low,ref,low,yes,high,0.0,electrolysis
16635,on,2040,netzero,high,low,ref,low,yes,high,0.0,electrolysis
16647,on,2040,netzero,ref,low,low,low,yes,high,0.0,electrolysis
16659,on,2040,netzero,low,low,low,low,yes,high,0.0,electrolysis
16671,on,2040,netzero,high,low,low,low,yes,high,0.0,electrolysis
16683,on,2040,netzero,ref,low,high,low,yes,high,0.0,electrolysis
16695,on,2040,netzero,low,low,high,low,yes,high,0.0,electrolysis
16707,on,2040,netzero,high,low,high,low,yes,high,0.0,electrolysis
16719,on,2040,netzero,ref,ref,ref,ref,yes,high,0.0,electrolysis
16731,on,2040,netzero,ref,high,ref,low,no,high,0.0,electrolysis
16743,on,2040,netzero,low,high,ref,low,no,high,0.0,electrolysis
16755,on,2040,netzero,high,high,ref,low,no,high,0.0,electrolysis
16767,on,2040,netzero,ref,high,low,low,no,high,0.0,electrolysis
16779,on,2040,netzero,low,high,low,low,no,high,0.0,electrolysis
16791,on,2040,netzero,high,high,low,low,no,high,0.0,electrolysis
16803,on,2040,netzero,ref,high,high,low,no,high,0.0,electrolysis
16815,on,2040,netzero,low,high,high,low,no,high,0.0,electrolysis
16827,on,2040,netzero,high,high,high,low,no,high,0.0,electrolysis
16839,on,2040,netzero,ref,high,ref,low,yes,high,0.0,electrolysis
25923,on,2040,netzero,ref,ref,ref,ref,no,low,0.0,electrolysis
25935,on,2040,netzero,low,ref,ref,ref,no,low,0.0,electrolysis
25947,on,2040,netzero,low,ref,ref,ref,yes,low,0.0,electrolysis
25959,on,2040,netzero,low,high,ref,low,yes,low,0.0,electrolysis
25971,on,2040,netzero,high,high,ref,low,yes,low,0.0,electrolysis
25983,on,2040,netzero,ref,high,low,low,yes,low,0.0,electrolysis
25995,on,2040,netzero,low,high,low,low,yes,low,0.0,electrolysis
26007,on,2040,netzero,high,high,low,low,yes,low,0.0,electrolysis
26019,on,2040,netzero,ref,high,high,low,yes,low,0.0,electrolysis
26031,on,2040,netzero,low,high,high,low,yes,low,0.0,electrolysis
26043,on,2040,netzero,high,high,high,low,yes,low,0.0,electrolysis
26055,on,2040,netzero,high,ref,ref,ref,yes,low,0.0,electrolysis
26067,on,2040,netzero,ref,ref,low,ref,yes,low,0.0,electrolysis
26079,on,2040,netzero,low,ref,low,ref,yes,low,0.0,electrolysis
26091,on,2040,netzero,high,ref,low,ref,yes,low,0.0,electrolysis
26103,on,2040,netzero,ref,ref,high,ref,yes,low,0.0,electrolysis
26115,on,2040,netzero,low,ref,high,ref,yes,low,0.0,electrolysis
26127,on,2040,netzero,high,ref,high,ref,yes,low,0.0,electrolysis
26139,on,2040,netzero,ref,low,ref,ref,no,low,0.0,electrolysis
26151,on,2040,netzero,low,low,ref,ref,no,low,0.0,electrolysis
26163,on,2040,netzero,high,ref,ref,ref,no,low,0.0,electrolysis
26175,on,2040,netzero,high,low,ref,ref,no,low,0.0,electrolysis
26187,on,2040,netzero,ref,low,low,ref,no,low,0.0,electrolysis
26199,on,2040,netzero,low,low,low,ref,no,low,0.0,electrolysis
26211,on,2040,netzero,high,low,low,ref,no,low,0.0,electrolysis
26223,on,2040,netzero,ref,low,high,ref,no,low,0.0,electrolysis
26235,on,2040,netzero,low,low,high,ref,no,low,0.0,electrolysis
26247,on,2040,netzero,high,low,high,ref,no,low,0.0,electrolysis
26259,on,2040,netzero,ref,low,ref,ref,yes,low,0.0,electrolysis
26271,on,2040,netzero,low,low,ref,ref,yes,low,0.0,electrolysis
26283,on,2040,netzero,high,low,ref,ref,yes,low,0.0,electrolysis
26295,on,2040,netzero,ref,ref,low,ref,no,low,0.0,electrolysis
26307,on,2040,netzero,ref,low,low,ref,yes,low,0.0,electrolysis
26319,on,2040,netzero,low,low,low,ref,yes,low,0.0,electrolysis
26331,on,2040,netzero,high,low,low,ref,yes,low,0.0,electrolysis
26343,on,2040,netzero,ref,low,high,ref,yes,low,0.0,electrolysis
26355,on,2040,netzero,low,low,high,ref,yes,low,0.0,electrolysis
26367,on,2040,netzero,high,low,high,ref,yes,low,0.0,electrolysis
26379,on,2040,netzero,ref,high,ref,ref,no,low,0.0,electrolysis
26391,on,2040,netzero,low,high,ref,ref,no,low,0.0,electrolysis
26403,on,2040,netzero,high,high,ref,ref,no,low,0.0,electrolysis
26415,on,2040,netzero,ref,high,low,ref,no,low,0.0,electrolysis
26427,on,2040,netzero,low,ref,low,ref,no,low,0.0,electrolysis
26439,on,2040,netzero,low,high,low,ref,no,low,0.0,electrolysis
26451,on,2040,netzero,high,high,low,ref,no,low,0.0,electrolysis
26463,on,2040,netzero,ref,high,high,ref,no,low,0.0,electrolysis
26475,on,2040,netzero,low,high,high,ref,no,low,0.0,electrolysis
26487,on,2040,netzero,high,high,high,ref,no,low,0.0,electrolysis
26499,on,2040,netzero,ref,high,ref,ref,yes,low,0.0,electrolysis
26511,on,2040,netzero,low,high,ref,ref,yes,low,0.0,electrolysis
26523,on,2040,netzero,high,high,ref,ref,yes,low,0.0,electrolysis
26535,on,2040,netzero,ref,high,low,ref,yes,low,0.0,electrolysis
26547,on,2040,netzero,low,high,low,ref,yes,low,0.0,electrolysis
26559,on,2040,netzero,high,ref,low,ref,no,low,0.0,electrolysis
26571,on,2040,netzero,high,high,low,ref,yes,low,0.0,electrolysis
26583,on,2040,netzero,ref,high,high,ref,yes,low,0.0,electrolysis
26595,on,2040,netzero,low,high,high,ref,yes,low,0.0,electrolysis
26607,on,2040,netzero,high,high,high,ref,yes,low,0.0,electrolysis
26619,on,2040,netzero,ref,ref,ref,low,no,low,0.0,electrolysis
26631,on,2040,netzero,low,ref,ref,low,no,low,0.0,electrolysis
26643,on,2040,netzero,high,ref,ref,low,no,low,0.0,electrolysis
26655,on,2040,netzero,ref,ref,low,low,no,low,0.0,electrolysis
26667,on,2040,netzero,low,ref,low,low,no,low,0.0,electrolysis
26679,on,2040,netzero,high,ref,low,low,no,low,0.0,electrolysis
26691,on,2040,netzero,ref,ref,high,ref,no,low,0.0,electrolysis
26703,on,2040,netzero,ref,ref,high,low,no,low,0.0,electrolysis
26715,on,2040,netzero,low,ref,high,low,no,low,0.0,electrolysis
26727,on,2040,netzero,high,ref,high,low,no,low,0.0,electrolysis
26739,on,2040,netzero,ref,ref,ref,low,yes,low,0.0,electrolysis
26751,on,2040,netzero,low,ref,ref,low,yes,low,0.0,electrolysis
26763,on,2040,netzero,high,ref,ref,low,yes,low,0.0,electrolysis
26775,on,2040,netzero,ref,ref,low,low,yes,low,0.0,electrolysis
26787,on,2040,netzero,low,ref,low,low,yes,low,0.0,electrolysis
26799,on,2040,netzero,high,ref,low,low,yes,low,0.0,electrolysis
26811,on,2040,netzero,ref,ref,high,low,yes,low,0.0,electrolysis
26823,on,2040,netzero,low,ref,high,ref,no,low,0.0,electrolysis
26835,on,2040,netzero,low,ref,high,low,yes,low,0.0,electrolysis
26847,on,2040,netzero,high,ref,high,low,yes,low,0.0,electrolysis
26859,on,2040,netzero,ref,low,ref,low,no,low,0.0,electrolysis
26871,on,2040,netzero,low,low,ref,low,no,low,0.0,electrolysis
26883,on,2040,netzero,high,low,ref,low,no,low,0.0,electrolysis
26895,on,2040,netzero,ref,low,low,low,no,low,0.0,electrolysis
26907,on,2040,netzero,low,low,low,low,no,low,0.0,electrolysis
26919,on,2040,netzero,high,low,low,low,no,low,0.0,electrolysis
26931,on,2040,netzero,ref,low,high,low,no,low,0.0,electrolysis
26943,on,2040,netzero,low,low,high,low,no,low,0.0,electrolysis
26955,on,2040,netzero,high,ref,high,ref,no,low,0.0,electrolysis
26967,on,2040,netzero,high,low,high,low,no,low,0.0,electrolysis
26979,on,2040,netzero,ref,low,ref,low,yes,low,0.0,electrolysis
26991,on,2040,netzero,low,low,ref,low,yes,low,0.0,electrolysis
27003,on,2040,netzero,high,low,ref,low,yes,low,0.0,electrolysis
27015,on,2040,netzero,ref,low,low,low,yes,low,0.0,electrolysis
27027,on,2040,netzero,low,low,low,low,yes,low,0.0,electrolysis
27039,on,2040,netzero,high,low,low,low,yes,low,0.0,electrolysis
27051,on,2040,netzero,ref,low,high,low,yes,low,0.0,electrolysis
27063,on,2040,netzero,low,low,high,low,yes,low,0.0,electrolysis
27075,on,2040,netzero,high,low,high,low,yes,low,0.0,electrolysis
27087,on,2040,netzero,ref,ref,ref,ref,yes,low,0.0,electrolysis
27099,on,2040,netzero,ref,high,ref,low,no,low,0.0,electrolysis
27111,on,2040,netzero,low,high,ref,low,no,low,0.0,electrolysis
27123,on,2040,netzero,high,high,ref,low,no,low,0.0,electrolysis
27135,on,2040,netzero,ref,high,low,low,no,low,0.0,electrolysis
27147,on,2040,netzero,low,high,low,low,no,low,0.0,electrolysis
27159,on,2040,netzero,high,high,low,low,no,low,0.0,electrolysis
27171,on,2040,netzero,ref,high,high,low,no,low,0.0,electrolysis
27183,on,2040,netzero,low,high,high,low,no,low,0.0,electrolysis
27195,on,2040,netzero,high,high,high,low,no,low,0.0,electrolysis
27207,on,2040,netzero,ref,high,ref,low,yes,low,0.0,electrolysis
5188,on,2045,legislated,ref,ref,ref,ref,no,high,0.0,electrolysis
5200,on,2045,legislated,low,ref,ref,ref,no,high,0.0,electrolysis
5212,on,2045,legislated,low,ref,ref,ref,yes,high,0.0,electrolysis
5224,on,2045,legislated,low,high,ref,low,yes,high,0.0,electrolysis
5236,on,2045,legislated,high,high,ref,low,yes,high,0.0,electrolysis
5248,on,2045,legislated,ref,high,low,low,yes,high,0.0,electrolysis
5260,on,2045,legislated,low,high,low,low,yes,high,0.0,electrolysis
5272,on,2045,legislated,high,high,low,low,yes,high,0.0,electrolysis
5284,on,2045,legislated,ref,high,high,low,yes,high,0.0,electrolysis
5296,on,2045,legislated,low,high,high,low,yes,high,0.0,electrolysis
5308,on,2045,legislated,high,high,high,low,yes,high,0.0,electrolysis
5320,on,2045,legislated,high,ref,ref,ref,yes,high,0.0,electrolysis
5332,on,2045,legislated,ref,ref,low,ref,yes,high,0.0,electrolysis
5344,on,2045,legislated,low,ref,low,ref,yes,high,0.0,electrolysis
5356,on,2045,legislated,high,ref,low,ref,yes,high,0.0,electrolysis
5368,on,2045,legislated,ref,ref,high,ref,yes,high,0.0,electrolysis
5380,on,2045,legislated,low,ref,high,ref,yes,high,0.0,electrolysis
5392,on,2045,legislated,high,ref,high,ref,yes,high,0.0,electrolysis
5404,on,2045,legislated,ref,low,ref,ref,no,high,0.0,electrolysis
5416,on,2045,legislated,low,low,ref,ref,no,high,0.0,electrolysis
5428,on,2045,legislated,high,ref,ref,ref,no,high,0.0,electrolysis
5440,on,2045,legislated,high,low,ref,ref,no,high,0.0,electrolysis
5452,on,2045,legislated,ref,low,low,ref,no,high,0.0,electrolysis
5464,on,2045,legislated,low,low,low,ref,no,high,0.0,electrolysis
5476,on,2045,legislated,high,low,low,ref,no,high,0.0,electrolysis
5488,on,2045,legislated,ref,low,high,ref,no,high,0.0,electrolysis
5500,on,2045,legislated,low,low,high,ref,no,high,0.0,electrolysis
5512,on,2045,legislated,high,low,high,ref,no,high,0.0,electrolysis
