id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,eu_name,technology
18999,on,2025,legislated,high,ref,ref,ref,no,high,100.0,heavy-duty,ice
19041,on,2025,legislated,high,low,ref,ref,no,high,100.0,heavy-duty,ice
19083,on,2025,legislated,ref,low,low,ref,no,high,100.0,heavy-duty,ice
19125,on,2025,legislated,low,low,low,ref,no,high,100.0,heavy-duty,ice
19167,on,2025,legislated,high,low,low,ref,no,high,100.0,heavy-duty,ice
19209,on,2025,legislated,ref,low,high,ref,no,high,100.0,heavy-duty,ice
19251,on,2025,legislated,low,low,high,ref,no,high,100.0,heavy-duty,ice
19293,on,2025,legislated,high,low,high,ref,no,high,100.0,heavy-duty,ice
19335,on,2025,legislated,ref,low,ref,ref,yes,high,100.0,heavy-duty,ice
19377,on,2025,legislated,low,low,ref,ref,yes,high,100.0,heavy-duty,ice
19419,on,2025,legislated,high,low,ref,ref,yes,high,100.0,heavy-duty,ice
19461,on,2025,legislated,ref,ref,low,ref,no,high,100.0,heavy-duty,ice
19503,on,2025,legislated,ref,low,low,ref,yes,high,100.0,heavy-duty,ice
19545,on,2025,legislated,low,low,low,ref,yes,high,100.0,heavy-duty,ice
19587,on,2025,legislated,high,low,low,ref,yes,high,100.0,heavy-duty,ice
19629,on,2025,legislated,ref,low,high,ref,yes,high,100.0,heavy-duty,ice
19671,on,2025,legislated,low,low,high,ref,yes,high,100.0,heavy-duty,ice
19713,on,2025,legislated,high,low,high,ref,yes,high,100.0,heavy-duty,ice
19755,on,2025,legislated,ref,high,ref,ref,no,high,100.0,heavy-duty,ice
19797,on,2025,legislated,low,high,ref,ref,no,high,100.0,heavy-duty,ice
19839,on,2025,legislated,high,high,ref,ref,no,high,100.0,heavy-duty,ice
19881,on,2025,legislated,ref,high,low,ref,no,high,100.0,heavy-duty,ice
19923,on,2025,legislated,low,ref,low,ref,no,high,100.0,heavy-duty,ice
19965,on,2025,legislated,low,high,low,ref,no,high,100.0,heavy-duty,ice
20007,on,2025,legislated,high,high,low,ref,no,high,100.0,heavy-duty,ice
20049,on,2025,legislated,ref,high,high,ref,no,high,100.0,heavy-duty,ice
20091,on,2025,legislated,low,high,high,ref,no,high,100.0,heavy-duty,ice
20133,on,2025,legislated,high,high,high,ref,no,high,100.0,heavy-duty,ice
20175,on,2025,legislated,ref,high,ref,ref,yes,high,100.0,heavy-duty,ice
20217,on,2025,legislated,low,high,ref,ref,yes,high,100.0,heavy-duty,ice
20259,on,2025,legislated,high,high,ref,ref,yes,high,100.0,heavy-duty,ice
20301,on,2025,legislated,ref,high,low,ref,yes,high,100.0,heavy-duty,ice
20343,on,2025,legislated,low,high,low,ref,yes,high,100.0,heavy-duty,ice
20385,on,2025,legislated,high,ref,low,ref,no,high,100.0,heavy-duty,ice
20427,on,2025,legislated,high,high,low,ref,yes,high,100.0,heavy-duty,ice
20469,on,2025,legislated,ref,high,high,ref,yes,high,100.0,heavy-duty,ice
20511,on,2025,legislated,low,high,high,ref,yes,high,100.0,heavy-duty,ice
20553,on,2025,legislated,high,high,high,ref,yes,high,100.0,heavy-duty,ice
20595,on,2025,legislated,ref,ref,ref,low,no,high,100.0,heavy-duty,ice
20637,on,2025,legislated,low,ref,ref,low,no,high,100.0,heavy-duty,ice
20679,on,2025,legislated,high,ref,ref,low,no,high,100.0,heavy-duty,ice
20721,on,2025,legislated,ref,ref,low,low,no,high,100.0,heavy-duty,ice
20763,on,2025,legislated,low,ref,low,low,no,high,100.0,heavy-duty,ice
20805,on,2025,legislated,high,ref,low,low,no,high,100.0,heavy-duty,ice
20847,on,2025,legislated,ref,ref,high,ref,no,high,100.0,heavy-duty,ice
20889,on,2025,legislated,ref,ref,high,low,no,high,100.0,heavy-duty,ice
20931,on,2025,legislated,low,ref,high,low,no,high,100.0,heavy-duty,ice
20973,on,2025,legislated,high,ref,high,low,no,high,100.0,heavy-duty,ice
21015,on,2025,legislated,ref,ref,ref,low,yes,high,100.0,heavy-duty,ice
21057,on,2025,legislated,low,ref,ref,low,yes,high,100.0,heavy-duty,ice
21099,on,2025,legislated,high,ref,ref,low,yes,high,100.0,heavy-duty,ice
21141,on,2025,legislated,ref,ref,low,low,yes,high,100.0,heavy-duty,ice
21183,on,2025,legislated,low,ref,low,low,yes,high,100.0,heavy-duty,ice
21225,on,2025,legislated,high,ref,low,low,yes,high,100.0,heavy-duty,ice
21267,on,2025,legislated,ref,ref,high,low,yes,high,100.0,heavy-duty,ice
21309,on,2025,legislated,low,ref,high,ref,no,high,100.0,heavy-duty,ice
21351,on,2025,legislated,low,ref,high,low,yes,high,100.0,heavy-duty,ice
21393,on,2025,legislated,high,ref,high,low,yes,high,100.0,heavy-duty,ice
21435,on,2025,legislated,ref,low,ref,low,no,high,100.0,heavy-duty,ice
21477,on,2025,legislated,low,low,ref,low,no,high,100.0,heavy-duty,ice
21519,on,2025,legislated,high,low,ref,low,no,high,100.0,heavy-duty,ice
21561,on,2025,legislated,ref,low,low,low,no,high,100.0,heavy-duty,ice
21603,on,2025,legislated,low,low,low,low,no,high,100.0,heavy-duty,ice
21645,on,2025,legislated,high,low,low,low,no,high,100.0,heavy-duty,ice
21687,on,2025,legislated,ref,low,high,low,no,high,100.0,heavy-duty,ice
21729,on,2025,legislated,low,low,high,low,no,high,100.0,heavy-duty,ice
21771,on,2025,legislated,high,ref,high,ref,no,high,100.0,heavy-duty,ice
21813,on,2025,legislated,high,low,high,low,no,high,100.0,heavy-duty,ice
21855,on,2025,legislated,ref,low,ref,low,yes,high,100.0,heavy-duty,ice
21897,on,2025,legislated,low,low,ref,low,yes,high,100.0,heavy-duty,ice
21939,on,2025,legislated,high,low,ref,low,yes,high,100.0,heavy-duty,ice
21981,on,2025,legislated,ref,low,low,low,yes,high,100.0,heavy-duty,ice
22023,on,2025,legislated,low,low,low,low,yes,high,100.0,heavy-duty,ice
22065,on,2025,legislated,high,low,low,low,yes,high,100.0,heavy-duty,ice
22107,on,2025,legislated,ref,low,high,low,yes,high,100.0,heavy-duty,ice
22149,on,2025,legislated,low,low,high,low,yes,high,100.0,heavy-duty,ice
22191,on,2025,legislated,high,low,high,low,yes,high,100.0,heavy-duty,ice
22233,on,2025,legislated,ref,ref,ref,ref,yes,high,100.0,heavy-duty,ice
22275,on,2025,legislated,ref,high,ref,low,no,high,100.0,heavy-duty,ice
22317,on,2025,legislated,low,high,ref,low,no,high,100.0,heavy-duty,ice
22359,on,2025,legislated,high,high,ref,low,no,high,100.0,heavy-duty,ice
22401,on,2025,legislated,ref,high,low,low,no,high,100.0,heavy-duty,ice
22443,on,2025,legislated,low,high,low,low,no,high,100.0,heavy-duty,ice
22485,on,2025,legislated,high,high,low,low,no,high,100.0,heavy-duty,ice
22527,on,2025,legislated,ref,high,high,low,no,high,100.0,heavy-duty,ice
22569,on,2025,legislated,low,high,high,low,no,high,100.0,heavy-duty,ice
22611,on,2025,legislated,high,high,high,low,no,high,100.0,heavy-duty,ice
22653,on,2025,legislated,ref,high,ref,low,yes,high,100.0,heavy-duty,ice
54447,on,2025,netzero,ref,ref,ref,ref,no,high,100.0,heavy-duty,ice
54489,on,2025,netzero,low,ref,ref,ref,no,high,100.0,heavy-duty,ice
54531,on,2025,netzero,low,ref,ref,ref,yes,high,100.0,heavy-duty,ice
54573,on,2025,netzero,low,high,ref,low,yes,high,100.0,heavy-duty,ice
54615,on,2025,netzero,high,high,ref,low,yes,high,100.0,heavy-duty,ice
54657,on,2025,netzero,ref,high,low,low,yes,high,100.0,heavy-duty,ice
54699,on,2025,netzero,low,high,low,low,yes,high,100.0,heavy-duty,ice
54741,on,2025,netzero,high,high,low,low,yes,high,100.0,heavy-duty,ice
54783,on,2025,netzero,ref,high,high,low,yes,high,100.0,heavy-duty,ice
54825,on,2025,netzero,low,high,high,low,yes,high,100.0,heavy-duty,ice
54867,on,2025,netzero,high,high,high,low,yes,high,100.0,heavy-duty,ice
54909,on,2025,netzero,high,ref,ref,ref,yes,high,100.0,heavy-duty,ice
54951,on,2025,netzero,ref,ref,low,ref,yes,high,100.0,heavy-duty,ice
54993,on,2025,netzero,low,ref,low,ref,yes,high,100.0,heavy-duty,ice
55035,on,2025,netzero,high,ref,low,ref,yes,high,100.0,heavy-duty,ice
55077,on,2025,netzero,ref,ref,high,ref,yes,high,100.0,heavy-duty,ice
55119,on,2025,netzero,low,ref,high,ref,yes,high,100.0,heavy-duty,ice
55161,on,2025,netzero,high,ref,high,ref,yes,high,100.0,heavy-duty,ice
55203,on,2025,netzero,ref,low,ref,ref,no,high,100.0,heavy-duty,ice
55245,on,2025,netzero,low,low,ref,ref,no,high,100.0,heavy-duty,ice
55287,on,2025,netzero,high,ref,ref,ref,no,high,100.0,heavy-duty,ice
55329,on,2025,netzero,high,low,ref,ref,no,high,100.0,heavy-duty,ice
55371,on,2025,netzero,ref,low,low,ref,no,high,100.0,heavy-duty,ice
55413,on,2025,netzero,low,low,low,ref,no,high,100.0,heavy-duty,ice
55455,on,2025,netzero,high,low,low,ref,no,high,100.0,heavy-duty,ice
55497,on,2025,netzero,ref,low,high,ref,no,high,100.0,heavy-duty,ice
55539,on,2025,netzero,low,low,high,ref,no,high,100.0,heavy-duty,ice
55581,on,2025,netzero,high,low,high,ref,no,high,100.0,heavy-duty,ice
55623,on,2025,netzero,ref,low,ref,ref,yes,high,100.0,heavy-duty,ice
55665,on,2025,netzero,low,low,ref,ref,yes,high,100.0,heavy-duty,ice
55707,on,2025,netzero,high,low,ref,ref,yes,high,100.0,heavy-duty,ice
55749,on,2025,netzero,ref,ref,low,ref,no,high,100.0,heavy-duty,ice
55791,on,2025,netzero,ref,low,low,ref,yes,high,100.0,heavy-duty,ice
55833,on,2025,netzero,low,low,low,ref,yes,high,100.0,heavy-duty,ice
55875,on,2025,netzero,high,low,low,ref,yes,high,100.0,heavy-duty,ice
55917,on,2025,netzero,ref,low,high,ref,yes,high,100.0,heavy-duty,ice
55959,on,2025,netzero,low,low,high,ref,yes,high,100.0,heavy-duty,ice
56001,on,2025,netzero,high,low,high,ref,yes,high,100.0,heavy-duty,ice
56043,on,2025,netzero,ref,high,ref,ref,no,high,100.0,heavy-duty,ice
56085,on,2025,netzero,low,high,ref,ref,no,high,100.0,heavy-duty,ice
56127,on,2025,netzero,high,high,ref,ref,no,high,100.0,heavy-duty,ice
56169,on,2025,netzero,ref,high,low,ref,no,high,100.0,heavy-duty,ice
56211,on,2025,netzero,low,ref,low,ref,no,high,100.0,heavy-duty,ice
56253,on,2025,netzero,low,high,low,ref,no,high,100.0,heavy-duty,ice
56295,on,2025,netzero,high,high,low,ref,no,high,100.0,heavy-duty,ice
56337,on,2025,netzero,ref,high,high,ref,no,high,100.0,heavy-duty,ice
56379,on,2025,netzero,low,high,high,ref,no,high,100.0,heavy-duty,ice
56421,on,2025,netzero,high,high,high,ref,no,high,100.0,heavy-duty,ice
56463,on,2025,netzero,ref,high,ref,ref,yes,high,100.0,heavy-duty,ice
56505,on,2025,netzero,low,high,ref,ref,yes,high,100.0,heavy-duty,ice
56547,on,2025,netzero,high,high,ref,ref,yes,high,100.0,heavy-duty,ice
56589,on,2025,netzero,ref,high,low,ref,yes,high,100.0,heavy-duty,ice
56631,on,2025,netzero,low,high,low,ref,yes,high,100.0,heavy-duty,ice
56673,on,2025,netzero,high,ref,low,ref,no,high,100.0,heavy-duty,ice
56715,on,2025,netzero,high,high,low,ref,yes,high,100.0,heavy-duty,ice
56757,on,2025,netzero,ref,high,high,ref,yes,high,100.0,heavy-duty,ice
56799,on,2025,netzero,low,high,high,ref,yes,high,100.0,heavy-duty,ice
56841,on,2025,netzero,high,high,high,ref,yes,high,100.0,heavy-duty,ice
56883,on,2025,netzero,ref,ref,ref,low,no,high,100.0,heavy-duty,ice
56925,on,2025,netzero,low,ref,ref,low,no,high,100.0,heavy-duty,ice
56967,on,2025,netzero,high,ref,ref,low,no,high,100.0,heavy-duty,ice
57009,on,2025,netzero,ref,ref,low,low,no,high,100.0,heavy-duty,ice
57051,on,2025,netzero,low,ref,low,low,no,high,100.0,heavy-duty,ice
57093,on,2025,netzero,high,ref,low,low,no,high,100.0,heavy-duty,ice
57135,on,2025,netzero,ref,ref,high,ref,no,high,100.0,heavy-duty,ice
57177,on,2025,netzero,ref,ref,high,low,no,high,100.0,heavy-duty,ice
57219,on,2025,netzero,low,ref,high,low,no,high,100.0,heavy-duty,ice
57261,on,2025,netzero,high,ref,high,low,no,high,100.0,heavy-duty,ice
57303,on,2025,netzero,ref,ref,ref,low,yes,high,100.0,heavy-duty,ice
57345,on,2025,netzero,low,ref,ref,low,yes,high,100.0,heavy-duty,ice
57387,on,2025,netzero,high,ref,ref,low,yes,high,100.0,heavy-duty,ice
57429,on,2025,netzero,ref,ref,low,low,yes,high,100.0,heavy-duty,ice
57471,on,2025,netzero,low,ref,low,low,yes,high,100.0,heavy-duty,ice
57513,on,2025,netzero,high,ref,low,low,yes,high,100.0,heavy-duty,ice
57555,on,2025,netzero,ref,ref,high,low,yes,high,100.0,heavy-duty,ice
57597,on,2025,netzero,low,ref,high,ref,no,high,100.0,heavy-duty,ice
57639,on,2025,netzero,low,ref,high,low,yes,high,100.0,heavy-duty,ice
57681,on,2025,netzero,high,ref,high,low,yes,high,100.0,heavy-duty,ice
57723,on,2025,netzero,ref,low,ref,low,no,high,100.0,heavy-duty,ice
57765,on,2025,netzero,low,low,ref,low,no,high,100.0,heavy-duty,ice
57807,on,2025,netzero,high,low,ref,low,no,high,100.0,heavy-duty,ice
57849,on,2025,netzero,ref,low,low,low,no,high,100.0,heavy-duty,ice
57891,on,2025,netzero,low,low,low,low,no,high,100.0,heavy-duty,ice
57933,on,2025,netzero,high,low,low,low,no,high,100.0,heavy-duty,ice
57975,on,2025,netzero,ref,low,high,low,no,high,100.0,heavy-duty,ice
58017,on,2025,netzero,low,low,high,low,no,high,100.0,heavy-duty,ice
58059,on,2025,netzero,high,ref,high,ref,no,high,100.0,heavy-duty,ice
58101,on,2025,netzero,high,low,high,low,no,high,100.0,heavy-duty,ice
58143,on,2025,netzero,ref,low,ref,low,yes,high,100.0,heavy-duty,ice
58185,on,2025,netzero,low,low,ref,low,yes,high,100.0,heavy-duty,ice
58227,on,2025,netzero,high,low,ref,low,yes,high,100.0,heavy-duty,ice
58269,on,2025,netzero,ref,low,low,low,yes,high,100.0,heavy-duty,ice
58311,on,2025,netzero,low,low,low,low,yes,high,100.0,heavy-duty,ice
58353,on,2025,netzero,high,low,low,low,yes,high,100.0,heavy-duty,ice
58395,on,2025,netzero,ref,low,high,low,yes,high,100.0,heavy-duty,ice
58437,on,2025,netzero,low,low,high,low,yes,high,100.0,heavy-duty,ice
58479,on,2025,netzero,high,low,high,low,yes,high,100.0,heavy-duty,ice
58521,on,2025,netzero,ref,ref,ref,ref,yes,high,100.0,heavy-duty,ice
58563,on,2025,netzero,ref,high,ref,low,no,high,100.0,heavy-duty,ice
58605,on,2025,netzero,low,high,ref,low,no,high,100.0,heavy-duty,ice
58647,on,2025,netzero,high,high,ref,low,no,high,100.0,heavy-duty,ice
58689,on,2025,netzero,ref,high,low,low,no,high,100.0,heavy-duty,ice
58731,on,2025,netzero,low,high,low,low,no,high,100.0,heavy-duty,ice
58773,on,2025,netzero,high,high,low,low,no,high,100.0,heavy-duty,ice
58815,on,2025,netzero,ref,high,high,low,no,high,100.0,heavy-duty,ice
58857,on,2025,netzero,low,high,high,low,no,high,100.0,heavy-duty,ice
58899,on,2025,netzero,high,high,high,low,no,high,100.0,heavy-duty,ice
58941,on,2025,netzero,ref,high,ref,low,yes,high,100.0,heavy-duty,ice
90735,on,2025,netzero,ref,ref,ref,ref,no,low,100.0,heavy-duty,ice
90777,on,2025,netzero,low,ref,ref,ref,no,low,100.0,heavy-duty,ice
90819,on,2025,netzero,low,ref,ref,ref,yes,low,100.0,heavy-duty,ice
90861,on,2025,netzero,low,high,ref,low,yes,low,100.0,heavy-duty,ice
90903,on,2025,netzero,high,high,ref,low,yes,low,100.0,heavy-duty,ice
90945,on,2025,netzero,ref,high,low,low,yes,low,100.0,heavy-duty,ice
90987,on,2025,netzero,low,high,low,low,yes,low,100.0,heavy-duty,ice
91029,on,2025,netzero,high,high,low,low,yes,low,100.0,heavy-duty,ice
91071,on,2025,netzero,ref,high,high,low,yes,low,100.0,heavy-duty,ice
91113,on,2025,netzero,low,high,high,low,yes,low,100.0,heavy-duty,ice
91155,on,2025,netzero,high,high,high,low,yes,low,100.0,heavy-duty,ice
91197,on,2025,netzero,high,ref,ref,ref,yes,low,100.0,heavy-duty,ice
91239,on,2025,netzero,ref,ref,low,ref,yes,low,100.0,heavy-duty,ice
91281,on,2025,netzero,low,ref,low,ref,yes,low,100.0,heavy-duty,ice
91323,on,2025,netzero,high,ref,low,ref,yes,low,100.0,heavy-duty,ice
91365,on,2025,netzero,ref,ref,high,ref,yes,low,100.0,heavy-duty,ice
91407,on,2025,netzero,low,ref,high,ref,yes,low,100.0,heavy-duty,ice
91449,on,2025,netzero,high,ref,high,ref,yes,low,100.0,heavy-duty,ice
91491,on,2025,netzero,ref,low,ref,ref,no,low,100.0,heavy-duty,ice
91533,on,2025,netzero,low,low,ref,ref,no,low,100.0,heavy-duty,ice
91575,on,2025,netzero,high,ref,ref,ref,no,low,100.0,heavy-duty,ice
91617,on,2025,netzero,high,low,ref,ref,no,low,100.0,heavy-duty,ice
91659,on,2025,netzero,ref,low,low,ref,no,low,100.0,heavy-duty,ice
91701,on,2025,netzero,low,low,low,ref,no,low,100.0,heavy-duty,ice
91743,on,2025,netzero,high,low,low,ref,no,low,100.0,heavy-duty,ice
91785,on,2025,netzero,ref,low,high,ref,no,low,100.0,heavy-duty,ice
91827,on,2025,netzero,low,low,high,ref,no,low,100.0,heavy-duty,ice
91869,on,2025,netzero,high,low,high,ref,no,low,100.0,heavy-duty,ice
91911,on,2025,netzero,ref,low,ref,ref,yes,low,100.0,heavy-duty,ice
91953,on,2025,netzero,low,low,ref,ref,yes,low,100.0,heavy-duty,ice
91995,on,2025,netzero,high,low,ref,ref,yes,low,100.0,heavy-duty,ice
92037,on,2025,netzero,ref,ref,low,ref,no,low,100.0,heavy-duty,ice
92079,on,2025,netzero,ref,low,low,ref,yes,low,100.0,heavy-duty,ice
92121,on,2025,netzero,low,low,low,ref,yes,low,100.0,heavy-duty,ice
92163,on,2025,netzero,high,low,low,ref,yes,low,100.0,heavy-duty,ice
92205,on,2025,netzero,ref,low,high,ref,yes,low,100.0,heavy-duty,ice
92247,on,2025,netzero,low,low,high,ref,yes,low,100.0,heavy-duty,ice
92289,on,2025,netzero,high,low,high,ref,yes,low,100.0,heavy-duty,ice
92331,on,2025,netzero,ref,high,ref,ref,no,low,100.0,heavy-duty,ice
92373,on,2025,netzero,low,high,ref,ref,no,low,100.0,heavy-duty,ice
92415,on,2025,netzero,high,high,ref,ref,no,low,100.0,heavy-duty,ice
92457,on,2025,netzero,ref,high,low,ref,no,low,100.0,heavy-duty,ice
92499,on,2025,netzero,low,ref,low,ref,no,low,100.0,heavy-duty,ice
92541,on,2025,netzero,low,high,low,ref,no,low,100.0,heavy-duty,ice
92583,on,2025,netzero,high,high,low,ref,no,low,100.0,heavy-duty,ice
92625,on,2025,netzero,ref,high,high,ref,no,low,100.0,heavy-duty,ice
92667,on,2025,netzero,low,high,high,ref,no,low,100.0,heavy-duty,ice
92709,on,2025,netzero,high,high,high,ref,no,low,100.0,heavy-duty,ice
92751,on,2025,netzero,ref,high,ref,ref,yes,low,100.0,heavy-duty,ice
92793,on,2025,netzero,low,high,ref,ref,yes,low,100.0,heavy-duty,ice
92835,on,2025,netzero,high,high,ref,ref,yes,low,100.0,heavy-duty,ice
92877,on,2025,netzero,ref,high,low,ref,yes,low,100.0,heavy-duty,ice
92919,on,2025,netzero,low,high,low,ref,yes,low,100.0,heavy-duty,ice
92961,on,2025,netzero,high,ref,low,ref,no,low,100.0,heavy-duty,ice
93003,on,2025,netzero,high,high,low,ref,yes,low,100.0,heavy-duty,ice
93045,on,2025,netzero,ref,high,high,ref,yes,low,100.0,heavy-duty,ice
93087,on,2025,netzero,low,high,high,ref,yes,low,100.0,heavy-duty,ice
93129,on,2025,netzero,high,high,high,ref,yes,low,100.0,heavy-duty,ice
93171,on,2025,netzero,ref,ref,ref,low,no,low,100.0,heavy-duty,ice
93213,on,2025,netzero,low,ref,ref,low,no,low,100.0,heavy-duty,ice
93255,on,2025,netzero,high,ref,ref,low,no,low,100.0,heavy-duty,ice
93297,on,2025,netzero,ref,ref,low,low,no,low,100.0,heavy-duty,ice
93339,on,2025,netzero,low,ref,low,low,no,low,100.0,heavy-duty,ice
93381,on,2025,netzero,high,ref,low,low,no,low,100.0,heavy-duty,ice
93423,on,2025,netzero,ref,ref,high,ref,no,low,100.0,heavy-duty,ice
93465,on,2025,netzero,ref,ref,high,low,no,low,100.0,heavy-duty,ice
93507,on,2025,netzero,low,ref,high,low,no,low,100.0,heavy-duty,ice
93549,on,2025,netzero,high,ref,high,low,no,low,100.0,heavy-duty,ice
93591,on,2025,netzero,ref,ref,ref,low,yes,low,100.0,heavy-duty,ice
93633,on,2025,netzero,low,ref,ref,low,yes,low,100.0,heavy-duty,ice
93675,on,2025,netzero,high,ref,ref,low,yes,low,100.0,heavy-duty,ice
93717,on,2025,netzero,ref,ref,low,low,yes,low,100.0,heavy-duty,ice
93759,on,2025,netzero,low,ref,low,low,yes,low,100.0,heavy-duty,ice
93801,on,2025,netzero,high,ref,low,low,yes,low,100.0,heavy-duty,ice
93843,on,2025,netzero,ref,ref,high,low,yes,low,100.0,heavy-duty,ice
93885,on,2025,netzero,low,ref,high,ref,no,low,100.0,heavy-duty,ice
93927,on,2025,netzero,low,ref,high,low,yes,low,100.0,heavy-duty,ice
93969,on,2025,netzero,high,ref,high,low,yes,low,100.0,heavy-duty,ice
94011,on,2025,netzero,ref,low,ref,low,no,low,100.0,heavy-duty,ice
94053,on,2025,netzero,low,low,ref,low,no,low,100.0,heavy-duty,ice
94095,on,2025,netzero,high,low,ref,low,no,low,100.0,heavy-duty,ice
94137,on,2025,netzero,ref,low,low,low,no,low,100.0,heavy-duty,ice
94179,on,2025,netzero,low,low,low,low,no,low,100.0,heavy-duty,ice
94221,on,2025,netzero,high,low,low,low,no,low,100.0,heavy-duty,ice
94263,on,2025,netzero,ref,low,high,low,no,low,100.0,heavy-duty,ice
94305,on,2025,netzero,low,low,high,low,no,low,100.0,heavy-duty,ice
94347,on,2025,netzero,high,ref,high,ref,no,low,100.0,heavy-duty,ice
94389,on,2025,netzero,high,low,high,low,no,low,100.0,heavy-duty,ice
94431,on,2025,netzero,ref,low,ref,low,yes,low,100.0,heavy-duty,ice
94473,on,2025,netzero,low,low,ref,low,yes,low,100.0,heavy-duty,ice
94515,on,2025,netzero,high,low,ref,low,yes,low,100.0,heavy-duty,ice
94557,on,2025,netzero,ref,low,low,low,yes,low,100.0,heavy-duty,ice
94599,on,2025,netzero,low,low,low,low,yes,low,100.0,heavy-duty,ice
94641,on,2025,netzero,high,low,low,low,yes,low,100.0,heavy-duty,ice
94683,on,2025,netzero,ref,low,high,low,yes,low,100.0,heavy-duty,ice
94725,on,2025,netzero,low,low,high,low,yes,low,100.0,heavy-duty,ice
94767,on,2025,netzero,high,low,high,low,yes,low,100.0,heavy-duty,ice
94809,on,2025,netzero,ref,ref,ref,ref,yes,low,100.0,heavy-duty,ice
94851,on,2025,netzero,ref,high,ref,low,no,low,100.0,heavy-duty,ice
94893,on,2025,netzero,low,high,ref,low,no,low,100.0,heavy-duty,ice
94935,on,2025,netzero,high,high,ref,low,no,low,100.0,heavy-duty,ice
94977,on,2025,netzero,ref,high,low,low,no,low,100.0,heavy-duty,ice
95019,on,2025,netzero,low,high,low,low,no,low,100.0,heavy-duty,ice
95061,on,2025,netzero,high,high,low,low,no,low,100.0,heavy-duty,ice
95103,on,2025,netzero,ref,high,high,low,no,low,100.0,heavy-duty,ice
95145,on,2025,netzero,low,high,high,low,no,low,100.0,heavy-duty,ice
95187,on,2025,netzero,high,high,high,low,no,low,100.0,heavy-duty,ice
95229,on,2025,netzero,ref,high,ref,low,yes,low,100.0,heavy-duty,ice
18160,on,2030,legislated,ref,ref,ref,ref,no,high,98.1092763,heavy-duty,ice
18202,on,2030,legislated,low,ref,ref,ref,no,high,97.58111849,heavy-duty,ice
