region,period,commodity,demand,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,2040,T_D_tkm_hdv_r,12.127464473174491,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NB,2045,T_D_tkm_hdv_r,13.073804193708641,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NLLAB,2025,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NLLAB,2030,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NLLAB,2035,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NLLAB,2040,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NLLAB,2045,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NS,2025,T_D_tkm_hdv_r,11.28379745474545,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NS,2030,T_D_tkm_hdv_r,12.34325634956571,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NS,2035,T_D_tkm_hdv_r,13.364078016941995,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NS,2040,T_D_tkm_hdv_r,14.29432786369324,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NS,2045,T_D_tkm_hdv_r,15.40975395013306,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
ON,2025,T_D_tkm_hdv_r,99.36364000549037,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
ON,2030,T_D_tkm_hdv_r,108.69309603726828,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
ON,2035,T_D_tkm_hdv_r,117.6823177131965,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
ON,2040,T_D_tkm_hdv_r,125.87397581929626,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
ON,2045,T_D_tkm_hdv_r,135.69627159784446,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
PEI,2025,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
PEI,2030,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
PEI,2035,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
PEI,2040,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
PEI,2045,T_D_tkm_hdv_r,0.0,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
QC,2025,T_D_tkm_hdv_r,36.097117609089025,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
QC,2030,T_D_tkm_hdv_r,39.4863500445081,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
QC,2035,T_D_tkm_hdv_r,42.751981134836754,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
QC,2040,T_D_tkm_hdv_r,45.72787096790841,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
QC,2045,T_D_tkm_hdv_r,49.29614368708337,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
SK,2025,T_D_tkm_hdv_r,84.40501993574817,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
SK,2030,T_D_tkm_hdv_r,92.3299804374809,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
SK,2035,T_D_tkm_hdv_r,99.96592689356541,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
SK,2040,T_D_tkm_hdv_r,106.9243783524087,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
SK,2045,T_D_tkm_hdv_r,115.26798443364089,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
AB,2025,T_D_tkm_hdv_wt,0.0229259618808033,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
AB,2030,T_D_tkm_hdv_wt,0.025078527480668123,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
AB,2035,T_D_tkm_hdv_wt,0.027152591529338584,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
AB,2040,T_D_tkm_hdv_wt,0.029042635427394645,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
AB,2045,T_D_tkm_hdv_wt,0.03130891289658286,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
BCT,2025,T_D_tkm_hdv_wt,113.35359752598511,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
BCT,2030,T_D_tkm_hdv_wt,123.99659937358341,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
BCT,2035,T_D_tkm_hdv_wt,134.25146338489304,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
BCT,2040,T_D_tkm_hdv_wt,143.59647043151492,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
BCT,2045,T_D_tkm_hdv_wt,154.8017016650045,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
MB,2025,T_D_tkm_hdv_wt,0.038209936468005495,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
MB,2030,T_D_tkm_hdv_wt,0.041797545801113535,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
MB,2035,T_D_tkm_hdv_wt,0.0452543192155643,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
MB,2040,T_D_tkm_hdv_wt,0.04840439237899107,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
MB,2045,T_D_tkm_hdv_wt,0.05218152149430476,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NB,2025,T_D_tkm_hdv_wt,8.444395959429215,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NB,2030,T_D_tkm_hdv_wt,9.23725762204609,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NB,2035,T_D_tkm_hdv_wt,10.00120454663971,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NB,2040,T_D_tkm_hdv_wt,10.697370715757026,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NB,2045,T_D_tkm_hdv_wt,11.532116250241351,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NLLAB,2025,T_D_tkm_hdv_wt,15.043251987453763,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NLLAB,2030,T_D_tkm_hdv_wt,16.455693781898397,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NLLAB,2035,T_D_tkm_hdv_wt,17.816625475167662,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NLLAB,2040,T_D_tkm_hdv_wt,19.056809279608782,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NLLAB,2045,T_D_tkm_hdv_wt,20.543865012307784,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NS,2025,T_D_tkm_hdv_wt,14.026867677404816,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NS,2030,T_D_tkm_hdv_wt,15.343879063588778,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NS,2035,T_D_tkm_hdv_wt,16.61286058403365,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NS,2040,T_D_tkm_hdv_wt,17.76925244232762,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
NS,2045,T_D_tkm_hdv_wt,19.155836540559275,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
ON,2025,T_D_tkm_hdv_wt,8.639266635416043,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
ON,2030,T_D_tkm_hdv_wt,9.450425105631771,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
ON,2035,T_D_tkm_hdv_wt,10.232001574639089,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
ON,2040,T_D_tkm_hdv_wt,10.944233116889881,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
ON,2045,T_D_tkm_hdv_wt,11.798242009862307,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
PEI,2025,T_D_tkm_hdv_wt,6.606498015318151,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
PEI,2030,T_D_tkm_hdv_wt,7.226795669012531,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
PEI,2035,T_D_tkm_hdv_wt,7.824471792371068,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
PEI,2040,T_D_tkm_hdv_wt,8.369119442327557,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
PEI,2045,T_D_tkm_hdv_wt,9.022185066365294,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
QC,2025,T_D_tkm_hdv_wt,72.03719322313077,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
QC,2030,T_D_tkm_hdv_wt,78.80091309883936,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
QC,2035,T_D_tkm_hdv_wt,85.31796801710338,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
QC,2040,T_D_tkm_hdv_wt,91.25680095211187,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
QC,2045,T_D_tkm_hdv_wt,98.37782247321277,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
SK,2025,T_D_tkm_hdv_wt,0.0038209936468005497,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
SK,2030,T_D_tkm_hdv_wt,0.004179754580111354,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
SK,2035,T_D_tkm_hdv_wt,0.00452543192155643,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
SK,2040,T_D_tkm_hdv_wt,0.004840439237899107,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
SK,2045,T_D_tkm_hdv_wt,0.005218152149430476,bn tonne-km,CEUD 2023 freight_marine; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-marine:composite:1:16b1351efedeec0e
