region,period,tech,vintage,cost,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
MB,2030,T_LDV_LTF_GSL_PHEV35_EX,2023,198.17779891818304,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
MB,2030,T_LDV_LTF_GSL_PHEV35_N,2025,180.686971769474,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
MB,2030,T_LDV_LTF_GSL_PHEV35_N,2030,134.61805076491098,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
MB,2030,T_LDV_LTF_GSL_PHEV50_N,2025,182.52635787255028,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
MB,2030,T_LDV_LTF_GSL_PHEV50_N,2030,134.61805076491098,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
MB,2030,T_LDV_LTP_BEV150_N,2025,40.0403857030912,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV150_N,2030,29.634680085007744,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV200_N,2025,40.64728298283899,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV200_N,2030,29.634680085007744,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV300_EX,2020,54.23190872884184,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV300_EX,2023,47.53271804858278,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV300_N,2025,42.05683982927255,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV300_N,2030,29.634680085007744,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV400_N,2025,44.51924557346328,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_BEV400_N,2030,29.634680085007744,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_CNG_N,2025,66.86161518580164,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_CNG_N,2030,49.06725718993086,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_EX,2010,91.25482360847248,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_EX,2015,91.25482360847248,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_EX,2020,80.01605591457304,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_EX,2023,71.58698014414841,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_N,2025,65.94231210023808,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_DSL_N,2030,49.06725718993086,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_FCEV400_N,2025,42.92897859920512,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_FCEV400_N,2030,29.634680085007744,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_EX,2010,87.66333779357053,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_EX,2015,87.66333779357053,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_EX,2020,77.38134192076096,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_EX,2023,69.66984501615376,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_HEV_EX,2015,84.34349773155031,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_HEV_EX,2020,74.03996050663143,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_HEV_EX,2023,66.31230758794221,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_HEV_N,2025,60.829854771854855,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_HEV_N,2030,45.66655619656931,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_N,2025,64.52530393228878,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_N,2030,49.06725718993086,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV35_EX,2015,82.39677534331398,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV35_EX,2020,72.09416110854612,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV35_EX,2023,64.36720043247014,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV35_N,2025,58.68626350130844,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV35_N,2030,43.723298486077,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV50_N,2025,59.28368730264095,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_LTP_GSL_PHEV50_N,2030,43.723298486077,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
MB,2030,T_LDV_M_BEV_N,2025,146.36207250833476,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_BEV_N,2030,146.36207250833476,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_GSL_EX,2015,182.95260418289118,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_GSL_EX,2020,182.95260418289118,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_GSL_EX,2023,182.95260418289118,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_GSL_N,2025,182.95260418289118,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_LDV_M_GSL_N,2030,182.95260418289118,$M 2020CAD / bn passenger-km,GCAM annual motorcycle maintenance per service-km; Mid; CER Current Measures,T11,5,5,5,5,5,transport-cost-variable-motorcycles-9fe04d76:composite:1:d4e26368565c7a2c
MB,2030,T_MDV_T_BEV_EX,2023,307.462335356035,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_BEV_N,2025,245.74978156349684,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_BEV_N,2030,91.46839708215126,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_EX,2010,1180.9898916792229,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_EX,2015,923.8542508769804,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_EX,2020,666.7186100747372,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_EX,2023,512.4372255933918,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_HEV_N,2025,356.3371832670703,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_HEV_N,2030,132.62917576911934,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_N,2025,409.5829692724949,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_N,2030,152.44732847025216,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_PHEV_N,2025,344.0496941888955,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_DSL_PHEV_N,2030,128.05575591501176,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_FCEV_N,2025,245.74978156349684,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_FCEV_N,2030,91.46839708215126,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_FCHEV_N,2025,245.74978156349684,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_FCHEV_N,2030,91.46839708215126,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_EX,2010,1180.9898916792229,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_EX,2015,923.8542508769804,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_EX,2020,666.7186100747372,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_EX,2023,512.4372255933918,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_N,2025,409.5829692724949,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2030,T_MDV_T_GSL_N,2030,152.44732847025216,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
MB,2035,T_HDV_BIC_BEV_N,2025,30.411664332634377,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_BEV_N,2030,21.301749503059273,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_BEV_N,2035,9.570472047887664,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_EX,2020,89.03263353800733,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_EX,2023,74.97484929516405,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_HEV_N,2025,57.46290178980922,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_HEV_N,2030,37.718331870458734,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_HEV_N,2035,17.14903336813894,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_N,2025,66.04931240207955,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_N,2030,43.354404448803145,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_DSL_N,2035,19.711532607056256,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
MB,2035,T_HDV_BIC_FCEV_N,2025,38.843988813694644,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
