VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
PASSENGER	AMER	***	2006	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	2005	2	2	0	0	0	0	0	0	4
PASSENGER	AMER	***	2004	2	2	0	0	0	0	0	0	4
PASSENGER	AMER	***	2003	2	4	1	0	1	0	0	2	10
PASSENGER	AMER	***	2002	0	0	0	0	0	0	0	1	1
PASSENGER	AMER	***	2001	2	1	0	0	0	0	0	0	3
PASSENGER	AMER	***	2000	4	3	0	0	1	0	0	0	8
PASSENGER	AMER	***	1999	0	7	0	0	0	0	0	0	7
PASSENGER	AMER	***	1998	5	4	0	0	1	0	0	0	10
PASSENGER	AMER	***	1997	2	0	0	0	2	0	0	0	4
PASSENGER	AMER	***	1996	3	3	0	0	0	0	0	0	6
PASSENGER	AMER	***	1995	2	3	2	0	0	1	0	1	9
PASSENGER	AMER	***	1994	1	1	0	0	0	0	0	1	3
PASSENGER	AMER	***	1993	2	0	0	0	0	0	0	0	2
PASSENGER	AMER	***	1992	10	313	42	108	54	9	0	12	548
PASSENGER	AMER	***	1991	119	3115	399	1014	638	124	0	92	5501
PASSENGER	AMER	***	1990	122	4889	604	1458	1072	158	0	113	8416
PASSENGER	AMER	***	1989	0	18	0	12	5	1	0	1	37
PASSENGER	AMER	***	1988	21	5645	517	1556	1193	154	0	45	9131
PASSENGER	AMER	***	1987	28	4694	369	2006	813	152	0	16	8078
PASSENGER	AMER	***	1986	13	4403	355	2202	736	159	0	7	7875
PASSENGER	AMER	***	1985	15	4850	344	2612	859	183	0	1	8864
PASSENGER	AMER	***	1984	6	4779	295	2718	943	184	0	2	8927
PASSENGER	AMER	***	1983	11	3614	230	2197	611	115	0	2	6780
PASSENGER	AMER	***	1982	15	2607	174	1529	336	99	0	4	4764
PASSENGER	AMER	***	1981	12	4265	346	2677	542	166	0	2	8010
PASSENGER	AMER	***	1980	9	4998	403	3465	518	173	0	5	9571
PASSENGER	AMER	***	1979	20	4322	379	3248	425	125	0	0	8519
PASSENGER	AMER	***	1978	11	4390	394	3443	384	116	0	1	8739
PASSENGER	AMER	***	1977	20	5499	540	4267	426	166	0	1	10919
PASSENGER	AMER	***	1976	26	8001	916	6524	583	284	0	1	16335
PASSENGER	AMER	***	1975	8	6040	879	4878	375	215	0	0	12395
PASSENGER	AMER	***	1974	35	9277	1882	7495	460	365	0	1	19515
PASSENGER	AMER	***	1973	30	5580	1238	4080	187	233	0	2	11350
PASSENGER	AMER	***	1972	19	3332	850	2309	79	130	0	0	6719
PASSENGER	AMER	***	1971	20	2720	766	1806	73	98	0	3	5486
PASSENGER	AMER	***	1970	28	2226	691	1466	55	93	0	1	4560
PASSENGER	AMER	***	1969	44	1811	648	1109	34	70	0	5	3721
PASSENGER	AMER	***	1968	48	1733	526	867	45	55	0	0	3274
PASSENGER	AMER	***	1967	10	911	244	519	14	35	0	0	1733
PASSENGER	AMER	***	1966	18	907	239	431	24	26	0	3	1648
PASSENGER	AMER	***	1965	21	725	201	326	21	27	0	1	1322
PASSENGER	AMER	***	1964	30	601	140	230	12	23	0	1	1037
PASSENGER	AMER	***	1963	16	337	101	134	5	12	0	0	605
PASSENGER	AMER	***	1962	7	75	13	29	3	0	0	0	127
PASSENGER	AMER	***	1961	2	37	9	13	3	0	0	0	64
PASSENGER	AMER	***	1960	1	16	7	6	1	1	0	0	32
PASSENGER	AMER	***	1959	0	12	7	2	0	2	0	1	24
PASSENGER	AMER	***	1958	3	2	1	1	0	0	0	0	7
PASSENGER	AMER	***	1957	3	4	2	0	0	0	0	0	9
PASSENGER	AMER	***	1956	0	3	0	1	0	0	0	0	4
PASSENGER	AMER	***	1955	0	3	2	0	0	0	0	0	5
PASSENGER	AMER	***	1954	0	1	1	1	0	1	0	0	4
PASSENGER	AMER	***	1953	0	0	0	1	0	0	0	0	1
PASSENGER	AMER	***	1952	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1951	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1948	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1947	1	0	1	2	0	0	0	0	4
PASSENGER	AMER	***	1946	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1945	0	0	0	1	0	0	0	0	1
PASSENGER	AMER	***	1942	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1939	0	1	1	0	0	0	0	0	2
PASSENGER	AMER	***	1938	0	1	2	0	1	0	0	0	4
PASSENGER	AMER	***	1937	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1935	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1932	0	0	1	0	0	0	0	0	1
PASSENGER	AMER	***	1928	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1925	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1923	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1919	0	6	0	0	0	0	0	0	6
PASSENGER	ASTO	***	2022	4	0	0	0	0	0	0	0	4
PASSENGER	ASTO	***	2021	59	4	3	0	1	0	0	0	67
PASSENGER	ASTO	***	2020	36	7	1	0	2	0	0	0	46
PASSENGER	ASTO	***	2019	52	10	0	0	11	0	0	0	73
PASSENGER	ASTO	***	2018	20	4	0	0	5	0	0	0	29
PASSENGER	ASTO	***	2017	31	7	1	0	8	0	0	0	47
PASSENGER	ASTO	***	2016	35	13	4	0	5	0	0	0	57
PASSENGER	ASTO	***	2015	43	17	3	0	11	0	0	0	74
PASSENGER	ASTO	***	2014	35	16	5	0	22	0	0	0	78
PASSENGER	ASTO	***	2013	10	8	1	0	4	0	0	0	23
PASSENGER	ASTO	***	2012	54	27	3	0	13	0	0	0	97
PASSENGER	ASTO	***	2011	35	19	4	0	6	0	0	0	64
PASSENGER	ASTO	***	2010	34	17	3	0	9	0	1	1	65
PASSENGER	ASTO	***	2009	69	34	5	0	12	1	0	0	121
PASSENGER	ASTO	***	2008	26	26	3	0	8	0	0	2	65
PASSENGER	ASTO	***	2007	94	34	4	0	14	0	0	1	147
PASSENGER	ASTO	***	2006	44	29	5	0	8	0	0	0	86
PASSENGER	ASTO	***	2005	29	21	4	0	6	0	0	0	60
PASSENGER	ASTO	***	2004	4	0	0	0	1	0	0	0	5
PASSENGER	ASTO	***	2003	10	13	3	0	4	0	0	1	31
PASSENGER	ASTO	***	2002	9	8	1	0	1	0	0	0	19
PASSENGER	ASTO	***	2001	10	9	1	0	1	0	0	0	21
PASSENGER	ASTO	***	2000	4	10	2	0	1	0	0	1	18
PASSENGER	ASTO	***	1998	4	4	0	0	1	0	0	0	9
PASSENGER	ASTO	***	1997	4	5	1	0	3	0	0	0	13
PASSENGER	ASTO	***	1995	0	2	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1991	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1989	0	2	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1988	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1987	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1986	1	0	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1985	1	0	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1984	0	1	0	0	2	0	0	0	3
PASSENGER	ASTO	***	1982	1	1	0	0	0	1	0	0	3
PASSENGER	ASTO	***	1981	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1980	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1978	3	4	0	0	0	0	0	0	7
PASSENGER	ASTO	***	1977	1	2	2	0	1	1	0	0	7
PASSENGER	ASTO	***	1976	1	2	0	0	0	0	0	0	3
PASSENGER	ASTO	***	1975	0	1	1	0	1	1	0	0	4
PASSENGER	ASTO	***	1974	0	5	0	0	0	0	0	0	5
PASSENGER	ASTO	***	1973	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1972	0	2	0	0	1	0	0	0	3
PASSENGER	ASTO	***	1971	0	1	0	0	1	0	0	0	2
PASSENGER	ASTO	***	1970	0	4	1	0	0	0	0	0	5
PASSENGER	ASTO	***	1969	1	1	1	0	1	0	0	0	4
PASSENGER	ASTO	***	1968	0	3	1	0	0	0	0	0	4
PASSENGER	ASTO	***	1967	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1966	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1965	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1964	0	0	0	0	0	1	0	0	1
PASSENGER	ASTO	***	1963	2	1	1	0	0	0	0	0	4
PASSENGER	ASTO	***	1962	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1961	0	5	2	0	0	0	0	0	7
PASSENGER	ASTO	***	1960	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1959	1	2	0	0	0	0	0	0	3
PASSENGER	ASTO	***	1958	0	4	1	0	1	0	0	0	6
PASSENGER	ASTO	***	1957	0	2	1	0	0	0	0	0	3
PASSENGER	ASTO	***	1956	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1955	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1953	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1951	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1950	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1930	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	AA6	2022	3	0	0	0	0	0	0	0	3
PASSENGER	AUDI	AA6	2021	491	11	3	0	1	0	0	0	506
PASSENGER	AUDI	AA6	2008	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	AA6	2000	0	0	0	0	0	0	0	1	1
PASSENGER	AUDI	AA6	1999	0	2	2	2	1	0	0	1	8
PASSENGER	AUDI	AA6	1998	1	7	1	4	0	0	0	0	13
PASSENGER	AUDI	AA6	1996	2	16	1	9	2	1	0	0	31
PASSENGER	AUDI	AA6	1995	0	27	3	15	3	0	0	0	48
PASSENGER	AUDI	AQ3	2022	943	4	0	0	1	0	0	0	948
PASSENGER	AUDI	AQ3	2021	2890	129	6	0	21	0	0	0	3046
PASSENGER	AUDI	AQ3	2020	2488	320	22	0	28	1	0	0	2859
PASSENGER	AUDI	AQ3	2019	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	AQ3	2018	1140	190	35	0	52	1	0	2	1420
PASSENGER	AUDI	AQ3	2017	583	108	30	1	121	3	0	0	846
PASSENGER	AUDI	AQ3	2016	1025	214	67	2	171	10	0	0	1489
PASSENGER	AUDI	AQ3	2015	1093	243	61	5	97	1	0	2	1502
PASSENGER	AUDI	AQ5	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	AQ5	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	AQ5	2017	1235	220	58	0	198	9	0	2	1722
PASSENGER	AUDI	AQ5	2016	1536	325	72	5	181	20	1	4	2144
PASSENGER	AUDI	AQ5	2015	2384	443	140	4	194	12	0	1	3178
PASSENGER	AUDI	AQ5	2014	2177	517	161	10	211	19	1	6	3102
PASSENGER	AUDI	AQ5	2013	1231	354	137	7	123	14	0	8	1874
PASSENGER	AUDI	AQ5	2012	2022	622	189	22	172	32	1	13	3073
PASSENGER	AUDI	AQ5	2011	1017	383	125	18	99	26	0	3	1671
PASSENGER	AUDI	AQ5	2010	876	331	85	20	118	19	0	5	1454
PASSENGER	AUDI	AQ5	2009	25	11	3	1	5	0	0	0	45
PASSENGER	AUDI	AQ7	2022	156	0	0	0	0	0	0	0	156
PASSENGER	AUDI	AQ7	2021	762	17	4	0	6	0	0	0	789
PASSENGER	AUDI	AQ7	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	AQ7	2019	696	176	9	0	21	3	0	1	906
PASSENGER	AUDI	AQ7	2018	1115	625	29	0	53	21	0	11	1854
PASSENGER	AUDI	AQ7	2017	919	948	81	2	243	78	0	1	2272
PASSENGER	AUDI	AQ7	2015	1039	224	60	3	66	7	1	1	1401
PASSENGER	AUDI	AQ7	2014	635	186	42	1	53	8	1	1	927
PASSENGER	AUDI	AQ7	2013	666	221	61	5	46	10	1	4	1014
PASSENGER	AUDI	AQ7	2012	582	241	65	10	59	28	0	10	995
PASSENGER	AUDI	AQ7	2011	506	240	85	33	107	31	0	4	1006
PASSENGER	AUDI	AQ7	2010	52	25	13	4	11	1	0	0	106
PASSENGER	AUDI	AQ7	2009	139	86	28	14	34	10	0	1	312
PASSENGER	AUDI	AQ7	2008	156	130	55	10	36	11	0	3	401
PASSENGER	AUDI	AQ7	2007	384	442	202	50	133	40	0	25	1276
PASSENGER	AUDI	AQ8	2022	461	3	0	0	0	0	0	0	464
PASSENGER	AUDI	AQ8	2021	3016	80	12	0	6	0	0	0	3114
PASSENGER	AUDI	AQ8	2020	240	49	5	0	3	1	0	0	298
PASSENGER	AUDI	AQ8	2019	992	291	28	1	53	2	0	0	1367
PASSENGER	AUDI	AQ8	1997	4	46	15	9	16	0	0	5	95
PASSENGER	AUDI	ASL	2016	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	ASL	2015	95	25	3	0	8	0	0	0	131
PASSENGER	AUDI	ASL	2014	84	27	6	1	14	1	0	0	133
PASSENGER	AUDI	ASL	2013	84	41	6	1	14	1	0	0	147
PASSENGER	AUDI	ASL	2012	116	48	15	1	19	3	1	2	205
PASSENGER	AUDI	ASL	2011	8	4	1	1	3	0	0	0	17
PASSENGER	AUDI	ASL	2010	46	28	6	1	9	1	0	0	91
PASSENGER	AUDI	ATN	2022	2	1	0	0	0	0	0	0	3
PASSENGER	AUDI	ATN	2021	8	0	0	0	0	0	0	0	8
PASSENGER	AUDI	ATN	2020	6	1	0	0	0	0	0	0	7
PASSENGER	AUDI	ATN	2019	29	5	0	0	4	0	0	0	38
PASSENGER	AUDI	ATN	2018	73	11	4	0	5	1	0	0	94
PASSENGER	AUDI	ATN	2017	92	21	4	0	9	2	0	0	128
PASSENGER	AUDI	ATN	2016	153	36	8	0	32	2	0	1	232
PASSENGER	AUDI	ATN	2015	38	12	2	0	10	0	0	0	62
PASSENGER	AUDI	ATN	2006	5	1	0	0	0	0	0	0	6
PASSENGER	AUDI	ATN	2005	2	4	0	0	0	0	0	0	6
PASSENGER	AUDI	ATN	2004	30	16	3	1	4	0	0	1	55
PASSENGER	AUDI	ATN	2003	40	33	5	1	6	1	0	1	87
PASSENGER	AUDI	ATN	2002	9	8	4	0	4	0	0	0	25
PASSENGER	AUDI	ATN	2001	35	26	3	0	14	0	0	2	80
PASSENGER	AUDI	ATN	2000	4	10	1	1	2	0	0	0	18
PASSENGER	AUDI	ATQ	2006	14	11	0	0	5	1	0	0	31
PASSENGER	AUDI	ATQ	2005	37	16	4	0	7	1	0	0	65
PASSENGER	AUDI	ATQ	2004	49	38	3	0	9	0	0	0	99
PASSENGER	AUDI	ATQ	2003	63	48	14	2	17	0	0	0	144
PASSENGER	AUDI	ATQ	2002	145	123	22	10	37	0	0	6	343
PASSENGER	AUDI	ATQ	2001	264	282	44	15	130	5	0	15	755
PASSENGER	AUDI	ATQ	2000	75	155	29	13	49	3	0	13	337
PASSENGER	AUDI	AT3	2008	203	98	20	1	71	3	0	2	398
PASSENGER	AUDI	AT3	2006	16	9	1	0	2	1	0	1	30
PASSENGER	AUDI	AT3	2005	22	13	0	0	10	0	0	0	45
PASSENGER	AUDI	AT3	2004	25	33	6	1	3	0	0	3	71
PASSENGER	AUDI	A18	2019	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	A18	2016	239	50	7	4	28	0	0	1	329
PASSENGER	AUDI	A18	2015	237	57	16	1	36	0	0	0	347
PASSENGER	AUDI	A3P	2022	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A3P	2021	6	0	0	0	0	0	0	0	6
PASSENGER	AUDI	A3P	2020	324	61	3	0	4	0	0	0	392
PASSENGER	AUDI	A3P	2019	401	90	14	1	39	1	0	0	546
PASSENGER	AUDI	A3P	2018	425	101	16	0	34	1	0	0	577
PASSENGER	AUDI	A3P	2017	272	84	21	0	53	1	0	0	431
PASSENGER	AUDI	A3P	2016	362	114	36	3	116	5	0	0	636
PASSENGER	AUDI	A3P	2015	344	101	24	1	53	4	0	0	527
PASSENGER	AUDI	A3P	2013	32	2	0	2	3	0	0	0	39
PASSENGER	AUDI	A3P	2012	5	1	0	3	0	0	0	0	9
PASSENGER	AUDI	A3P	2011	3	0	2	9	1	1	0	0	16
PASSENGER	AUDI	A3P	2010	2	0	0	1	0	0	0	0	3
PASSENGER	AUDI	A3P	2008	4	3	1	0	2	0	0	1	11
PASSENGER	AUDI	A3P	2007	106	90	25	25	41	3	0	4	294
PASSENGER	AUDI	A3P	2006	153	161	42	32	62	12	0	12	474
PASSENGER	AUDI	A3U	2022	10	0	0	0	0	0	0	0	10
PASSENGER	AUDI	A3U	2021	44	3	0	0	0	0	0	0	47
PASSENGER	AUDI	A3U	2020	114	20	3	0	1	1	0	0	139
PASSENGER	AUDI	A3U	2019	56	14	1	0	2	0	0	0	73
PASSENGER	AUDI	A3U	2018	14	1	0	0	1	0	0	0	16
PASSENGER	AUDI	A3U	2017	16	6	1	0	6	0	0	0	29
PASSENGER	AUDI	A3U	2016	19	0	1	0	9	0	0	0	29
PASSENGER	AUDI	A3U	2015	265	64	23	4	35	1	0	0	392
PASSENGER	AUDI	A3U	2013	3	1	0	1	1	0	0	0	6
PASSENGER	AUDI	A3U	2012	7	2	0	2	3	0	0	0	14
PASSENGER	AUDI	A3U	2011	6	4	0	6	1	0	0	0	17
PASSENGER	AUDI	A3U	2010	5	3	5	17	3	0	0	0	33
PASSENGER	AUDI	A32	2019	7	1	0	0	1	0	0	0	9
PASSENGER	AUDI	A32	2018	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A32	2015	3	0	0	0	0	0	0	0	3
PASSENGER	AUDI	A32	2013	19	7	1	1	2	0	0	0	30
PASSENGER	AUDI	A32	2012	310	105	23	7	48	1	0	2	496
PASSENGER	AUDI	A32	2011	289	93	21	11	47	2	0	3	466
PASSENGER	AUDI	A32	2010	105	39	17	10	18	0	0	3	192
PASSENGER	AUDI	A32	2009	357	178	72	26	82	5	0	8	728
PASSENGER	AUDI	A32	2008	248	141	49	32	71	5	0	15	561
PASSENGER	AUDI	A32	2007	134	111	36	18	41	6	0	9	355
PASSENGER	AUDI	A32	2006	63	80	29	22	28	8	0	4	234
PASSENGER	AUDI	A4A	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A4A	2014	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	A4A	2013	4	1	1	0	1	0	0	0	7
PASSENGER	AUDI	A4A	2012	106	29	9	4	14	0	0	0	162
PASSENGER	AUDI	A4A	2011	165	58	10	1	22	2	0	2	260
PASSENGER	AUDI	A4A	2005	55	84	18	22	28	3	0	10	220
PASSENGER	AUDI	A4A	2004	53	135	18	38	39	5	0	10	298
PASSENGER	AUDI	A4A	2003	51	143	21	57	36	3	0	6	317
PASSENGER	AUDI	A4A	2002	9	43	11	12	11	2	0	3	91
PASSENGER	AUDI	A4A	2001	1	0	0	0	1	0	0	0	2
PASSENGER	AUDI	A4A	2000	0	0	0	1	0	0	0	0	1
PASSENGER	AUDI	A4A	1999	0	0	0	1	0	0	0	0	1
PASSENGER	AUDI	A4L	2021	39	2	0	0	0	0	0	0	41
PASSENGER	AUDI	A4L	2020	29	5	0	0	1	0	0	0	35
PASSENGER	AUDI	A4L	2019	50	6	0	0	2	0	0	0	58
PASSENGER	AUDI	A4L	2018	191	37	8	0	12	0	0	0	248
PASSENGER	AUDI	A4L	2017	150	39	3	0	22	1	0	1	216
PASSENGER	AUDI	A4L	2016	95	27	7	0	15	1	0	0	145
PASSENGER	AUDI	A4L	2015	153	42	6	2	25	3	0	0	231
PASSENGER	AUDI	A4L	2014	144	41	8	0	21	1	0	0	215
PASSENGER	AUDI	A4L	2013	188	41	13	1	22	0	0	0	265
PASSENGER	AUDI	A42	2022	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A42	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A42	2015	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A42	2014	1	0	0	0	1	0	0	0	2
PASSENGER	AUDI	A42	2013	6	1	0	0	2	0	0	0	9
PASSENGER	AUDI	A42	2012	569	220	51	24	115	6	0	5	990
PASSENGER	AUDI	A42	2011	852	340	121	34	121	13	0	14	1495
PASSENGER	AUDI	A42	2010	757	335	116	42	121	15	0	9	1395
PASSENGER	AUDI	A42	2009	986	551	235	68	234	28	0	36	2138
PASSENGER	AUDI	A42	2008	73	50	17	5	26	6	0	3	180
PASSENGER	AUDI	A42	2007	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A42	2006	122	179	46	59	71	13	0	13	503
PASSENGER	AUDI	A42	2000	4	52	11	13	11	0	0	2	93
PASSENGER	AUDI	A43	2011	79	37	13	2	20	0	0	0	151
PASSENGER	AUDI	A43	2009	114	49	21	8	21	1	0	7	221
PASSENGER	AUDI	A43	2008	2	2	2	0	0	0	0	0	6
PASSENGER	AUDI	A43	2007	2	5	0	0	0	0	0	0	7
PASSENGER	AUDI	A43	2006	1	2	0	0	0	0	0	1	4
PASSENGER	AUDI	A43	2003	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2022	8	0	0	0	0	0	0	0	8
PASSENGER	AUDI	A5	2021	38	3	0	0	0	0	0	0	41
PASSENGER	AUDI	A5	2020	492	63	4	0	4	0	0	0	563
PASSENGER	AUDI	A5	2019	923	176	23	0	36	2	0	0	1160
PASSENGER	AUDI	A5	2018	1446	368	80	0	90	10	0	0	1994
PASSENGER	AUDI	A5	2017	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2014	4	0	0	0	0	0	0	0	4
PASSENGER	AUDI	A5	2013	2	1	0	0	0	0	0	0	3
PASSENGER	AUDI	A5	2012	3	1	0	0	0	0	0	0	4
PASSENGER	AUDI	A5	2011	1	1	0	0	0	1	0	0	3
PASSENGER	AUDI	A5	2010	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2008	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	A5C	2022	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A5C	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A5C	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A5C	2013	37	5	2	0	10	0	0	0	54
PASSENGER	AUDI	A5C	2012	5	0	0	0	1	0	0	0	6
PASSENGER	AUDI	A5C	2011	91	27	8	0	12	0	0	0	138
PASSENGER	AUDI	A5C	2009	112	57	15	3	16	3	0	2	208
PASSENGER	AUDI	A5C	2008	0	3	0	0	0	0	0	0	3
PASSENGER	AUDI	A5L	2015	1	1	1	0	0	0	0	0	3
PASSENGER	AUDI	A5L	2014	3	1	0	0	0	0	0	0	4
PASSENGER	AUDI	A5L	2013	6	3	0	0	1	0	0	0	10
PASSENGER	AUDI	A5L	2012	60	27	7	0	8	1	0	1	104
PASSENGER	AUDI	A5L	2011	16	8	5	0	2	0	0	0	31
PASSENGER	AUDI	A5L	2010	182	86	30	10	29	6	0	6	349
PASSENGER	AUDI	A5P	2014	105	40	8	3	21	3	0	1	181
PASSENGER	AUDI	A5P	2013	219	63	20	2	18	1	0	3	326
PASSENGER	AUDI	A5P	2012	0	1	0	0	2	0	0	0	3
PASSENGER	AUDI	A5P	2011	5	4	2	1	2	0	0	0	14
PASSENGER	AUDI	A5P	2010	37	27	16	2	12	1	0	2	97
PASSENGER	AUDI	A5R	2018	31	7	5	0	3	0	0	0	46
PASSENGER	AUDI	A5R	2017	48	22	3	0	6	0	0	0	79
PASSENGER	AUDI	A5R	2013	3	0	0	0	1	0	0	0	4
PASSENGER	AUDI	A5R	2012	71	22	1	3	10	0	0	1	108
PASSENGER	AUDI	A5R	2011	7	3	0	0	1	0	0	0	11
PASSENGER	AUDI	A5R	2010	65	24	8	3	6	1	0	1	108
PASSENGER	AUDI	A52	2018	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A52	2015	23	7	2	0	5	0	0	0	37
PASSENGER	AUDI	A52	2014	6	0	1	0	1	0	0	0	8
PASSENGER	AUDI	A52	2013	49	24	7	2	9	1	0	1	93
PASSENGER	AUDI	A52	2012	104	34	18	1	8	2	0	0	167
PASSENGER	AUDI	A52	2011	351	165	60	12	45	6	0	1	640
PASSENGER	AUDI	A52	2010	25	5	1	0	3	0	0	2	36
PASSENGER	AUDI	A6	2022	42	0	0	0	0	0	0	0	42
PASSENGER	AUDI	A6	2021	58	2	0	0	0	0	0	0	60
PASSENGER	AUDI	A6	2020	51	7	0	0	1	0	0	0	59
PASSENGER	AUDI	A6	2019	378	54	4	0	10	2	0	0	448
PASSENGER	AUDI	A6	2018	65	14	1	0	0	0	0	0	80
PASSENGER	AUDI	A6	2015	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2013	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	A6	2012	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A6	2009	2	0	0	0	1	0	0	0	3
PASSENGER	AUDI	A6	2008	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2007	1	1	1	0	0	0	0	0	3
PASSENGER	AUDI	A6	2006	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2005	1	0	1	0	1	0	0	0	3
PASSENGER	AUDI	A6	2002	1	1	0	1	0	0	0	0	3
PASSENGER	AUDI	A6	2001	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	A6	2000	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	1996	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	1995	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A62	2022	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A62	2021	7	0	0	0	0	0	0	0	7
PASSENGER	AUDI	A62	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A62	2018	29	12	1	0	3	0	0	0	45
PASSENGER	AUDI	A62	2017	56	19	4	0	7	0	0	0	86
PASSENGER	AUDI	A62	2016	40	15	1	0	5	1	0	0	62
PASSENGER	AUDI	A62	2015	56	9	1	0	3	0	0	1	70
PASSENGER	AUDI	A62	2014	126	27	12	0	8	0	0	0	173
PASSENGER	AUDI	A62	2013	154	58	24	1	17	2	0	3	259
PASSENGER	AUDI	A63	2020	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A63	2011	131	46	18	2	9	1	0	3	210
PASSENGER	AUDI	A63	2010	192	85	45	9	39	7	0	2	379
PASSENGER	AUDI	A63	2009	98	45	24	4	24	4	0	4	203
PASSENGER	AUDI	A63	2008	184	131	35	21	52	7	0	8	438
PASSENGER	AUDI	A63	2007	147	114	39	19	38	7	0	8	372
PASSENGER	AUDI	A63	2006	125	129	52	40	47	4	0	7	404
PASSENGER	AUDI	A63	2005	102	185	65	55	50	6	0	9	472
PASSENGER	AUDI	A8L	2021	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A8L	2016	2	0	0	0	0	0	1	0	3
PASSENGER	AUDI	A8L	2015	30	11	0	0	1	0	0	0	42
PASSENGER	AUDI	A8L	2014	7	6	1	0	0	1	0	0	15
PASSENGER	AUDI	A8L	2013	24	14	2	1	2	2	0	0	45
PASSENGER	AUDI	A8L	2012	8	2	0	0	1	0	0	0	11
PASSENGER	AUDI	A8L	2011	2	3	2	0	2	0	0	0	9
PASSENGER	AUDI	A8L	2010	1	0	0	0	0	0	0	0	1
