region,nrcan_ceud_class,age,weighted_vmt_km,normalized_utilization,weight_source
PEI,Heavy Trucks,16,59554.35611611681,0.3105012082350373,statcan_tonne_km
PEI,Heavy Trucks,17,54996.244963542216,0.2867363803963396,statcan_tonne_km
PEI,Heavy Trucks,18,50787.37949713314,0.26479243040096595,statcan_tonne_km
PEI,Heavy Trucks,19,46901.134393009226,0.2445305406077957,statcan_tonne_km
PEI,Heavy Trucks,20,43312.00465521035,0.22581773447945838,statcan_tonne_km
PEI,Heavy Trucks,21,39998.43749989604,0.20854164130355393,statcan_tonne_km
PEI,Heavy Trucks,22,36937.902111066294,0.1925847911576995,statcan_tonne_km
PEI,Heavy Trucks,23,34112.06439288063,0.1778515947469782,statcan_tonne_km
PEI,Heavy Trucks,24,31501.85672537893,0.16424263836898617,statcan_tonne_km
PEI,Heavy Trucks,25,29091.43017660106,0.1516752897388027,statcan_tonne_km
PEI,Light Truck,0,27179.094397315643,1.0,ontario_mto
PEI,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
PEI,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
PEI,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
PEI,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
PEI,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
PEI,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
PEI,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
PEI,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
PEI,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
PEI,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
PEI,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
PEI,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
PEI,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
PEI,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
PEI,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
PEI,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
PEI,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
PEI,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
PEI,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
PEI,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
PEI,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
PEI,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
PEI,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
PEI,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
PEI,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
PEI,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
PEI,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
PEI,Medium Trucks,2,40857.41306517514,1.0,national_wards
PEI,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
PEI,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
PEI,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
PEI,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
PEI,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
PEI,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
PEI,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
PEI,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
PEI,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
PEI,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
PEI,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
PEI,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
PEI,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
PEI,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
PEI,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
PEI,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
PEI,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
PEI,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
PEI,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
PEI,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
PEI,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
PEI,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
PEI,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
QC,Car,0,25623.975168000004,1.0,ontario_mto
QC,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
QC,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
QC,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
QC,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
QC,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
QC,Car,6,21030.907392,0.8207511619143323,ontario_mto
QC,Car,7,20401.653888,0.7961939454842355,ontario_mto
QC,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
QC,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
QC,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
QC,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
QC,Car,12,17680.253184,0.6899886948875769,ontario_mto
QC,Car,13,17203.88736,0.671398065569652,ontario_mto
QC,Car,14,16745.22432,0.6534983042331365,ontario_mto
QC,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
QC,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
QC,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
QC,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
QC,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
QC,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
QC,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
QC,Car,22,13378.476672,0.5221077754050998,ontario_mto
QC,Car,23,12956.828544,0.5056525562115312,ontario_mto
QC,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
QC,Car,25,12087.782784,0.4717372189423439,ontario_mto
QC,Heavy Trucks,0,167405.55140734965,0.9400096146789657,statcan_tonne_km
QC,Heavy Trucks,1,178089.19057122877,1.0,statcan_tonne_km
QC,Heavy Trucks,2,169254.41950333354,0.9503913121309759,statcan_tonne_km
QC,Heavy Trucks,3,157107.82824432358,0.882186210967625,statcan_tonne_km
QC,Heavy Trucks,4,144448.77361208128,0.8111035439532046,statcan_tonne_km
QC,Heavy Trucks,5,133205.73805109807,0.7479720561581246,statcan_tonne_km
QC,Heavy Trucks,6,123594.70731244833,0.6940045429821595,statcan_tonne_km
QC,Heavy Trucks,7,113978.87080030396,0.6400100446001906,statcan_tonne_km
QC,Heavy Trucks,8,105112.34308897408,0.590223037972275,statcan_tonne_km
QC,Heavy Trucks,9,96936.38542378396,0.5443136953616124,statcan_tonne_km
QC,Heavy Trucks,10,89398.09234672751,0.5019849439484747,statcan_tonne_km
QC,Heavy Trucks,11,82446.56892913602,0.46295100036495807,statcan_tonne_km
QC,Heavy Trucks,12,76035.95116833475,0.4269543307173566,statcan_tonne_km
QC,Heavy Trucks,13,70124.5990143176,0.3937611192986499,statcan_tonne_km
QC,Heavy Trucks,14,64673.4870257472,0.3631522318581167,statcan_tonne_km
QC,Heavy Trucks,15,59647.41252861747,0.33492999961028413,statcan_tonne_km
QC,Heavy Trucks,16,55011.17284892234,0.30889675376967923,statcan_tonne_km
QC,Heavy Trucks,17,50736.40387399311,0.2848932251938139,statcan_tonne_km
QC,Heavy Trucks,18,46794.34030582371,0.2627578920187623,statcan_tonne_km
QC,Heavy Trucks,19,43159.43553440806,0.24234730584137257,statcan_tonne_km
QC,Heavy Trucks,20,39806.54413507748,0.22352027097993016,statcan_tonne_km
QC,Heavy Trucks,21,36715.55160915718,0.20616384122691814,statcan_tonne_km
QC,Heavy Trucks,22,33863.92714064718,0.19015150235692113,statcan_tonne_km
QC,Heavy Trucks,23,31234.7749188727,0.17538838162319573,statcan_tonne_km
QC,Heavy Trucks,24,28809.386895165055,0.1617694302655748,statcan_tonne_km
QC,Heavy Trucks,25,26572.27370885555,0.1492076729846648,statcan_tonne_km
QC,Light Truck,0,27179.094397315643,1.0,ontario_mto
QC,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
QC,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
QC,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
QC,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
QC,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
QC,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
QC,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
QC,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
QC,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
QC,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
QC,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
QC,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
QC,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
QC,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
QC,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
QC,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
QC,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
QC,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
QC,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
QC,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
QC,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
QC,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
QC,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
QC,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
QC,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
QC,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
QC,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
QC,Medium Trucks,2,40857.41306517514,1.0,national_wards
QC,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
QC,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
QC,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
QC,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
QC,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
QC,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
QC,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
QC,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
QC,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
QC,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
QC,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
QC,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
QC,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
QC,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
QC,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
QC,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
QC,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
QC,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
QC,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
QC,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
QC,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
QC,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
QC,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
SK,Car,0,25623.975168000004,1.0,ontario_mto
SK,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
SK,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
SK,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
SK,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
SK,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
SK,Car,6,21030.907392,0.8207511619143323,ontario_mto
SK,Car,7,20401.653888,0.7961939454842355,ontario_mto
SK,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
SK,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
SK,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
SK,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
SK,Car,12,17680.253184,0.6899886948875769,ontario_mto
SK,Car,13,17203.88736,0.671398065569652,ontario_mto
SK,Car,14,16745.22432,0.6534983042331365,ontario_mto
SK,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
SK,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
SK,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
SK,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
SK,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
SK,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
SK,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
SK,Car,22,13378.476672,0.5221077754050998,ontario_mto
SK,Car,23,12956.828544,0.5056525562115312,ontario_mto
SK,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
SK,Car,25,12087.782784,0.4717372189423439,ontario_mto
SK,Heavy Trucks,0,166244.20037032934,0.9419572335420077,statcan_tonne_km
SK,Heavy Trucks,1,176488.0553496121,1.0,statcan_tonne_km
SK,Heavy Trucks,2,167941.36517636225,0.9515735489502709,statcan_tonne_km
SK,Heavy Trucks,3,155995.39343558805,0.8838864087803033,statcan_tonne_km
SK,Heavy Trucks,4,143369.00560644065,0.812343959042641,statcan_tonne_km
SK,Heavy Trucks,5,132187.81863280808,0.7489901703033219,statcan_tonne_km
SK,Heavy Trucks,6,122604.08021036873,0.6946876941190014,statcan_tonne_km
SK,Heavy Trucks,7,113046.52329037822,0.6405335650984421,statcan_tonne_km
SK,Heavy Trucks,8,104235.21003415092,0.5906077316545151,statcan_tonne_km
SK,Heavy Trucks,9,96111.56963972717,0.5445783254245506,statcan_tonne_km
SK,Heavy Trucks,10,88622.82261363725,0.5021462922126986,statcan_tonne_km
SK,Heavy Trucks,11,81718.1160153913,0.4630234938761871,statcan_tonne_km
SK,Heavy Trucks,12,75351.75379502964,0.42695101175976125,statcan_tonne_km
SK,Heavy Trucks,13,69482.22186708257,0.3936936226615592,statcan_tonne_km
SK,Heavy Trucks,14,64070.57876657027,0.3630306801196848,statcan_tonne_km
SK,Heavy Trucks,15,59081.74778402303,0.3347634357859838,statcan_tonne_km
SK,Heavy Trucks,16,54480.65220997112,0.30869314131230163,statcan_tonne_km
SK,Heavy Trucks,17,50238.969919924646,0.28465932054384246,statcan_tonne_km
SK,Heavy Trucks,18,46328.06158041387,0.2624996999861594,statcan_tonne_km
SK,Heavy Trucks,19,42722.506545969096,0.24207024357165932,statcan_tonne_km
SK,Heavy Trucks,20,39397.20138010039,0.22322871257240004,statcan_tonne_km
SK,Heavy Trucks,21,36332.19953684815,0.20586208774795706,statcan_tonne_km
SK,Heavy Trucks,22,33504.97020021235,0.18984270711035398,statcan_tonne_km
SK,Heavy Trucks,23,30898.785512233393,0.17507578884602007,statcan_tonne_km
SK,Heavy Trucks,24,28494.97941242135,0.16145556908072067,statcan_tonne_km
SK,Heavy Trucks,25,26278.104528286323,0.14889452136707493,statcan_tonne_km
SK,Light Truck,0,27179.094397315643,1.0,ontario_mto
SK,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
SK,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
SK,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
SK,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
SK,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
SK,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
SK,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
SK,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
SK,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
SK,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
SK,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
SK,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
SK,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
SK,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
SK,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
SK,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
SK,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
SK,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
SK,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
SK,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
SK,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
SK,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
SK,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
SK,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
SK,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
SK,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
SK,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
SK,Medium Trucks,2,40857.41306517514,1.0,national_wards
SK,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
SK,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
SK,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
SK,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
SK,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
SK,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
SK,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
SK,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
SK,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
SK,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
SK,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
SK,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
SK,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
SK,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
SK,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
SK,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
SK,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
SK,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
SK,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
SK,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
SK,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
SK,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
SK,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
